year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,3.0000,7.2100,-4.6100,11.8200,35.4496
1981,39.7000,8.3800,-4.8300,13.2100,524.4562
1982,10.0000,8.0600,-2.2300,10.2900,102.8761
1983,18.4000,8.5900,-2.2900,10.8700,200.0747
1984,5.8000,7.5100,-3.6400,11.1500,64.6724
1985,30.1000,7.4100,-4.2600,11.6800,351.5251
1986,22.6000,8.5100,-4.8300,13.3400,301.4283
1987,24.0000,6.7100,-2.9900,9.7000,232.7681
1988,6.6000,7.5600,-1.7100,9.2700,61.2015
1989,19.2000,9.7700,-0.6200,10.3900,199.4801
1990,41.5000,8.1500,-2.7400,10.8900,452.0262
1991,11.7000,8.0000,-2.1400,10.1300,118.5478
1992,16.2000,9.0000,-1.4600,10.4600,169.5299
1993,12.3000,8.9000,-1.5800,10.4800,128.9301
1994,18.7000,8.4000,-1.9100,10.3100,192.8367
1995,22.0000,8.2400,-1.1700,9.4100,207.0492
1996,11.4000,7.8600,-2.6300,10.4900,119.5795
1997,35.6000,9.3600,-1.7500,11.1100,395.5478
1998,3.4000,9.0200,-1.1200,10.1500,34.4933
1999,2.9000,8.6900,-0.6200,9.3100,27.0125
2000,18.0000,8.6700,-3.2300,11.9000,214.2458
2001,27.9000,8.5400,-3.4300,11.9700,333.8781
2002,11.1000,9.9800,-1.2100,11.1900,124.1656
2003,11.9000,8.8800,-2.4800,11.3600,135.2021
2004,24.9000,9.1800,-1.1900,10.3700,258.2539
2005,24.2000,7.8500,-2.8700,10.7200,259.3696
2006,33.0000,8.3500,-3.0800,11.4400,377.3709
2007,8.0000,9.9900,0.3500,9.6400,77.1221
2008,0.9000,9.1400,-2.0100,11.1500,10.0380
2009,21.0000,8.9900,-1.2800,10.2700,215.7659
2010,17.5000,6.8000,-3.6800,10.4800,183.3231
2011,23.2000,8.4100,-3.5900,12.0000,278.3692
2012,7.9000,8.0900,-3.6000,11.7000,92.4218
2013,39.1000,7.3300,-4.5000,11.8300,462.6097
2014,6.2000,9.7100,-1.2900,10.9900,68.1645
2015,28.3000,9.4200,-1.4400,10.8700,307.4816
2016,22.7000,9.9600,-1.7800,11.7400,266.5230
2017,16.2000,10.1500,-0.9300,11.0800,179.5676
2018,5.7000,8.4500,-3.2500,11.6900,66.6523
2019,8.0000,9.8400,-1.4900,11.3300,90.6771
