year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,4.2000,8.8400,-4.6500,13.4900,56.6772
1981,12.8000,10.3500,-3.5500,13.9000,177.9766
1982,12.2000,9.2600,-2.9400,12.2000,148.8244
1983,3.5000,8.2800,-4.1700,12.4500,43.5768
1984,11.3000,9.1900,-4.8800,14.0700,158.9963
1985,18.5000,8.8100,-4.9800,13.7800,254.9890
1986,2.4000,9.2700,-3.3200,12.5900,30.2254
1987,16.6000,9.2700,-1.1700,10.4500,173.4062
1988,13.3000,8.0200,-3.2400,11.2600,149.8190
1989,39.7000,8.6400,-4.2600,12.9000,512.2671
1990,27.8000,9.0400,-2.6800,11.7200,325.9429
1991,11.4000,8.6500,-2.1100,10.7600,122.6271
1992,11.3000,9.7300,-3.1000,12.8300,144.9345
1993,15.6000,8.7900,-3.0700,11.8600,185.0352
1994,15.4000,10.2000,-3.3200,13.5300,208.3092
1995,9.4000,10.1200,-2.7000,12.8200,120.4941
1996,17.2000,8.2200,-3.8200,12.0400,207.1141
1997,18.4000,10.9300,-2.2700,13.1900,242.7867
1998,5.0000,9.9600,-2.9000,12.8600,64.2827
1999,0.0000,10.6300,-0.5100,11.1500,0.0000
2000,18.0000,12.0200,-3.0600,15.0800,271.4996
2001,23.2000,10.7900,-1.3200,12.1100,281.0321
2002,14.3000,10.1600,-1.0200,11.1800,159.9034
2003,28.4000,9.8500,-2.4100,12.2600,348.0893
2004,11.9000,11.9300,-2.0200,13.9500,165.9811
2005,21.8000,11.7500,-2.8700,14.6200,318.7386
2006,30.3000,12.1300,-2.7900,14.9100,451.8908
2007,17.7000,11.9400,-0.6400,12.5900,222.7861
2008,32.1000,12.3600,-4.4400,16.8000,539.1527
2009,14.5000,11.6400,-0.8500,12.4900,181.1411
2010,16.9000,9.9800,-1.6800,11.6500,196.9679
2011,22.5000,10.4900,-3.1300,13.6200,306.4560
2012,18.9000,11.0600,-3.5300,14.5900,275.7197
2013,12.4000,12.9800,-1.4700,14.4500,179.2270
2014,18.3000,11.5200,-1.4600,12.9900,237.6268
2015,9.4000,11.2200,-1.0600,12.2800,115.4592
2016,27.7000,11.4600,-2.3800,13.8400,383.4892
2017,23.6000,11.1600,0.3900,10.7700,254.2205
2018,23.2000,13.0100,-2.6600,15.6700,363.5223
2019,18.7000,11.5600,-2.8400,14.4000,269.2777
