year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,5.5000,11.8300,-1.9500,13.7700,75.7593
1981,13.0000,14.0900,-1.3200,15.4100,200.3893
1982,8.6000,13.3300,-0.8500,14.1800,121.9229
1983,7.2000,12.5200,-1.3800,13.9000,100.0449
1984,1.3000,12.2800,-2.0500,14.3200,18.6218
1985,36.5000,11.8100,-2.5600,14.3700,524.4142
1986,4.2000,13.1600,-1.4400,14.5900,61.2959
1987,30.1000,12.0700,-0.2900,12.3700,372.2207
1988,17.3000,11.7400,-1.0700,12.8100,221.6030
1989,52.8000,12.5300,-1.0800,13.6000,718.2828
1990,74.7000,12.3100,-0.7900,13.1000,978.8046
1991,14.1000,11.5000,-0.2800,11.7800,166.1126
1992,10.4000,12.6000,-0.8400,13.4500,139.8511
1993,21.0000,12.1200,-0.9300,13.0500,274.0180
1994,13.0000,13.0000,-0.7200,13.7200,178.3176
1995,10.2000,13.0700,-0.0400,13.1200,133.7732
1996,16.8000,11.7800,-1.0200,12.8100,215.1351
1997,6.5000,13.6100,-0.2100,13.8200,89.8427
1998,20.6000,13.0300,-0.5100,13.5500,279.0688
1999,3.5000,13.6200,1.4600,12.1700,42.5853
2000,25.5000,14.5300,-1.2900,15.8200,403.3681
2001,32.5000,13.8700,-0.0000,13.8800,450.9760
2002,19.7000,13.2300,1.0000,12.2300,240.8977
2003,45.2000,12.5800,-0.7200,13.3000,601.2801
2004,12.6000,14.3500,0.4500,13.9000,175.1463
2005,22.5000,13.8500,-1.7500,15.6000,350.9995
2006,39.8000,13.8000,-0.9700,14.7700,587.8027
2007,17.1000,14.0200,0.6900,13.3200,227.8418
2008,41.9000,14.0900,-2.0100,16.1000,674.7787
2009,13.3000,13.5600,-0.0800,13.6400,181.4245
2010,13.2000,12.1400,-0.6500,12.7900,168.8015
2011,20.9000,13.1800,-1.3100,14.4900,302.8718
2012,5.7000,13.5000,-1.3200,14.8200,84.4602
2013,22.5000,14.1700,-0.7000,14.8800,334.6886
2014,37.1000,14.6100,0.0400,14.5700,540.5775
2015,13.5000,13.6000,0.6600,12.9400,174.7037
2016,2.6000,13.9400,0.0200,13.9200,36.1902
2017,29.2000,14.1000,1.6400,12.4600,363.7375
2018,31.1000,14.8400,-0.5400,15.3800,478.4600
2019,19.0000,14.3000,-0.7400,15.0500,285.8646
