year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,9.4000,1.4600,-8.5300,9.9900,93.8931
1981,11.2000,0.6800,-8.7900,9.4700,106.0440
1982,13.6000,0.0500,-9.3300,9.3900,127.6580
1983,13.0000,0.2000,-11.3500,11.5500,150.1651
1984,12.0000,1.5700,-8.7400,10.3200,123.8143
1985,17.3000,1.4300,-8.8300,10.2600,177.5632
1986,14.6000,0.7900,-8.8200,9.6100,140.2922
1987,10.5000,1.4200,-7.8700,9.2900,97.5858
1988,24.1000,1.5200,-7.6000,9.1200,219.6765
1989,31.2000,0.5900,-9.4300,10.0200,312.5630
1990,20.1000,0.2800,-8.4600,8.7400,175.7493
1991,18.5000,1.6600,-8.9000,10.5600,195.3162
1992,16.4000,1.5800,-10.0800,11.6700,191.3064
1993,21.9000,1.1800,-9.4000,10.5700,231.5909
1994,35.7000,1.1400,-8.5400,9.6800,345.6252
1995,20.7000,1.0900,-9.7100,10.8100,223.7235
1996,23.0000,1.8600,-8.8000,10.6600,245.1750
1997,17.8000,1.1000,-9.9800,11.0800,197.2451
1998,20.0000,2.6200,-8.4400,11.0600,221.1469
1999,19.6000,2.0600,-7.0900,9.1600,179.4868
2000,10.0000,0.6200,-9.3700,9.9900,99.8663
2001,19.1000,0.3800,-8.2000,8.5800,163.8033
2002,17.0000,1.7200,-8.0500,9.7800,166.1766
2003,17.2000,2.5600,-7.7900,10.3500,178.0341
2004,13.5000,1.9400,-8.3300,10.2800,138.7172
2005,22.0000,1.7700,-6.8200,8.5900,189.0666
2006,13.0000,1.4800,-5.7700,7.2600,94.3266
2007,20.1000,2.7600,-8.8500,11.6100,233.4241
2008,27.0000,2.0600,-7.8100,9.8700,266.4221
2009,16.6000,2.4200,-6.5300,8.9500,148.5439
2010,5.3000,2.7500,-6.9500,9.6900,51.3749
2011,10.8000,1.5400,-8.7900,10.3300,111.5551
2012,26.6000,1.9700,-7.2100,9.1800,244.1163
2013,20.6000,2.1300,-7.5000,9.6300,198.4780
2014,33.7000,2.2400,-8.4200,10.6600,359.2860
2015,26.0000,2.4400,-7.5100,9.9600,258.8765
2016,31.9000,2.8500,-8.4600,11.3100,360.8385
2017,18.7000,1.6500,-5.9700,7.6200,142.5762
2018,22.0000,2.4600,-5.9000,8.3600,183.8174
2019,18.8000,2.3700,-6.0900,8.4600,159.0825
