year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,4.6000,9.0200,-8.6600,17.6700,81.2907
1981,1.6000,10.3500,-7.5500,17.9000,28.6470
1982,6.7000,10.5800,-6.8100,17.3900,116.5457
1983,2.0000,9.6300,-7.8200,17.4500,34.8921
1984,2.4000,9.6000,-8.9600,18.5600,44.5477
1985,6.5000,9.6400,-8.5000,18.1400,117.8974
1986,5.9000,9.6100,-8.4500,18.0500,106.5204
1987,8.3000,10.3900,-5.5700,15.9600,132.5061
1988,2.7000,8.7800,-7.1400,15.9100,42.9692
1989,18.6000,10.0400,-7.3000,17.3400,322.5900
1990,9.7000,9.8100,-5.0600,14.8700,144.2160
1991,5.4000,9.9000,-5.6600,15.5600,84.0239
1992,5.1000,10.4900,-7.6600,18.1400,92.5350
1993,12.5000,10.0600,-7.6300,17.6900,221.1220
1994,6.6000,10.6400,-6.8900,17.5300,115.7139
1995,4.9000,9.6500,-6.3000,15.9500,78.1440
1996,1.6000,8.7700,-7.9700,16.7400,26.7909
1997,1.3000,11.7600,-5.8000,17.5600,22.8234
1998,6.0000,11.5500,-5.5500,17.1000,102.5803
1999,0.0000,11.7400,-4.5400,16.2800,0.0000
2000,10.3000,11.3200,-7.2900,18.6000,191.6121
2001,14.9000,11.0900,-4.1200,15.2100,226.5984
2002,3.8000,11.2500,-3.9600,15.2100,57.8108
2003,10.5000,10.8800,-6.2300,17.1100,179.6246
2004,2.1000,11.7800,-5.0800,16.8700,35.4257
2005,14.9000,11.2000,-7.0300,18.2300,271.6608
2006,21.2000,11.3800,-6.5900,17.9700,380.9507
2007,14.5000,10.8300,-3.7900,14.6200,211.9967
2008,19.1000,12.0200,-7.6400,19.6600,375.4692
2009,0.4000,11.5000,-4.4400,15.9500,6.3791
2010,9.6000,8.9900,-5.5800,14.5700,139.8423
2011,9.1000,9.6800,-6.5700,16.2500,147.8897
2012,2.8000,11.1800,-7.1600,18.3400,51.3545
2013,7.9000,12.3500,-5.1100,17.4600,137.9172
2014,10.3000,12.2800,-4.0900,16.3700,168.6272
2015,9.0000,11.5900,-4.6400,16.2300,146.1111
2016,12.0000,11.8500,-5.8100,17.6700,211.9975
2017,22.0000,11.1900,-2.9300,14.1200,310.5959
2018,10.6000,13.4500,-5.7400,19.1900,203.3912
2019,3.1000,11.7200,-5.6500,17.3600,53.8287
