year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,3.4000,4.5000,-19.4700,23.9700,81.5074
1981,5.4000,6.9400,-17.2200,24.1600,130.4596
1982,7.4000,6.5900,-14.1300,20.7200,153.3455
1983,2.9000,6.8800,-15.0700,21.9500,63.6593
1984,2.8000,5.1700,-16.7300,21.9000,61.3302
1985,7.5000,6.1500,-17.4900,23.6400,177.3243
1986,2.7000,6.0000,-18.8500,24.8500,67.0979
1987,9.1000,4.4100,-16.0700,20.4800,186.3660
1988,4.4000,4.8400,-15.5200,20.3600,89.5790
1989,9.2000,7.1800,-14.4500,21.6200,198.9291
1990,11.4000,7.4300,-15.9400,23.3700,266.3973
1991,7.0000,6.1200,-14.2100,20.3300,142.2764
1992,3.4000,6.8400,-14.2900,21.1300,71.8505
1993,3.4000,6.8100,-14.9700,21.7700,74.0288
1994,8.9000,5.9300,-16.6300,22.5600,200.7874
1995,3.6000,5.4000,-13.8600,19.2600,69.3398
1996,1.3000,7.2800,-13.5800,20.8700,27.1274
1997,0.9000,6.9800,-14.2400,21.2200,19.0974
1998,3.6000,9.1200,-13.1100,22.2400,80.0503
1999,3.4000,4.4800,-13.2200,17.7000,60.1963
2000,10.6000,6.8500,-16.9600,23.8100,252.4257
2001,11.2000,6.5800,-20.6500,27.2300,305.0185
2002,4.2000,8.9400,-12.9800,21.9200,92.0744
2003,2.6000,8.3200,-13.8800,22.2000,57.7302
2004,2.5000,6.9100,-13.4600,20.3700,50.9255
2005,14.8000,5.6200,-17.6600,23.2800,344.5379
2006,9.0000,6.2000,-16.8900,23.0900,207.8302
2007,4.8000,6.2500,-10.9500,17.2000,82.5494
2008,5.0000,8.9400,-14.1900,23.1300,115.6518
2009,7.8000,7.7900,-14.0200,21.8100,170.0944
2010,12.5000,3.9800,-17.8800,21.8600,273.2428
2011,19.9000,5.9100,-18.3000,24.2100,481.8626
2012,2.0000,7.0200,-16.0000,23.0200,46.0457
2013,25.3000,4.9500,-20.2200,25.1700,636.7466
2014,7.4000,8.3800,-14.1100,22.4800,166.3642
2015,26.8000,7.2400,-14.3200,21.5600,577.7251
2016,13.8000,7.9500,-15.6700,23.6200,325.9449
2017,12.5000,8.6100,-13.2700,21.8800,273.4553
2018,16.4000,7.8100,-17.0000,24.8100,406.8789
2019,3.7000,8.5500,-12.0900,20.6300,76.3437
