year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,0.1000,7.4700,-9.8400,17.3100,1.7308
1981,3.9000,9.1200,-9.2700,18.3900,71.7236
1982,0.1000,7.7800,-8.7600,16.5300,1.6533
1983,5.7000,6.7900,-10.7000,17.4900,99.6944
1984,1.9000,7.2600,-12.2700,19.5300,37.1030
1985,0.8000,7.1900,-11.4700,18.6600,14.9290
1986,3.1000,7.0700,-9.9700,17.0500,52.8431
1987,2.0000,7.6400,-8.7800,16.4200,32.8381
1988,3.0000,6.6200,-9.9000,16.5200,49.5620
1989,2.2000,7.9900,-8.8300,16.8200,36.9947
1990,3.1000,7.9900,-8.2000,16.1900,50.1796
1991,1.9000,7.8500,-8.6500,16.5000,31.3416
1992,2.6000,8.2200,-9.7200,17.9400,46.6537
1993,1.7000,7.9400,-8.4300,16.3700,27.8293
1994,1.3000,7.6400,-8.9300,16.5800,21.5498
1995,5.5000,6.8400,-9.3200,16.1700,88.9175
1996,1.4000,7.5300,-10.4900,18.0200,25.2319
1997,1.3000,10.7100,-8.8400,19.5600,25.4261
1998,4.8000,8.1600,-9.5600,17.7200,85.0494
1999,6.7000,7.9200,-9.6400,17.5500,117.5976
2000,1.8000,8.7900,-9.0800,17.8700,32.1687
2001,3.3000,8.0700,-9.1200,17.1900,56.7365
2002,1.8000,8.3400,-8.6800,17.0200,30.6403
2003,6.2000,7.5000,-10.1400,17.6400,109.3750
2004,3.1000,9.6700,-8.7400,18.4100,57.0784
2005,0.9000,9.2700,-8.7400,18.0100,16.2095
2006,11.3000,8.1100,-13.5700,21.6800,245.0195
2007,1.8000,9.0900,-7.2600,16.3500,29.4342
2008,2.6000,10.0100,-10.7100,20.7200,53.8655
2009,2.7000,9.8600,-8.6000,18.4600,49.8323
2010,7.8000,6.3200,-9.6300,15.9500,124.3976
2011,1.9000,8.3000,-10.9100,19.2100,36.5010
2012,0.6000,8.8300,-10.3300,19.1600,11.4967
2013,6.0000,10.5700,-9.6200,20.1900,121.1243
2014,0.7000,8.4900,-8.3600,16.8500,11.7975
2015,10.1000,9.5100,-9.6400,19.1500,193.4465
2016,7.2000,9.7600,-9.3100,19.0700,137.2862
2017,7.3000,9.6900,-7.5500,17.2400,125.8532
2018,3.5000,10.7600,-9.7000,20.4600,71.6168
2019,11.1000,9.9400,-11.4000,21.3400,236.8397
