year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,10.4000,13.5500,0.7000,12.8500,133.6279
1981,14.3000,15.9500,0.8300,15.1200,216.1835
1982,9.1000,15.7700,1.2700,14.4900,131.8860
1983,2.8000,15.0500,1.4700,13.5900,38.0456
1984,3.6000,14.0200,0.5500,13.4800,48.5121
1985,39.0000,13.6400,0.1000,13.5400,528.1542
1986,13.2000,15.1200,0.5300,14.5900,192.5670
1987,26.8000,13.9900,1.9800,12.0100,321.8453
1988,4.4000,14.2200,1.7900,12.4300,54.7089
1989,82.1000,14.9000,1.5700,13.3300,1094.1273
1990,47.6000,14.4000,1.1300,13.2700,631.4956
1991,22.5000,12.7800,2.3200,10.4600,235.4576
1992,11.2000,14.4700,1.9700,12.5000,140.0403
1993,25.2000,14.3400,1.8900,12.4500,313.7997
1994,5.3000,15.6600,2.3700,13.2900,70.4421
1995,12.3000,14.8100,2.6900,12.1200,149.0594
1996,22.0000,14.0000,1.6000,12.4000,272.7989
1997,7.8000,15.2900,2.4400,12.8500,100.2236
1998,24.7000,14.8500,2.0900,12.7600,315.0897
1999,3.1000,15.0300,3.6700,11.3600,35.2208
2000,21.8000,16.4500,0.8000,15.6500,341.2171
2001,49.3000,16.2700,1.4000,14.8700,733.1755
2002,39.9000,15.7600,3.7300,12.0300,480.0760
2003,46.1000,14.7100,1.4100,13.3000,613.1211
2004,16.9000,16.5200,3.4500,13.0700,220.8672
2005,17.0000,15.7900,0.5100,15.2700,259.6331
2006,22.9000,16.3800,1.4000,14.9900,343.2533
2007,6.4000,16.4500,4.1000,12.3500,79.0468
2008,18.5000,17.1600,1.9500,15.2100,281.3503
2009,4.6000,16.1800,3.4900,12.6900,58.3864
2010,9.5000,14.7300,2.3900,12.3400,117.2651
2011,22.1000,15.9300,2.6800,13.2500,292.8341
2012,8.8000,16.6500,1.6600,14.9900,131.8981
2013,24.5000,16.1000,0.8800,15.2200,372.9421
2014,22.8000,17.5800,3.1300,14.4600,329.5960
2015,10.3000,16.0200,3.9800,12.0400,123.9627
2016,2.2000,17.0500,2.9200,14.1300,31.0864
2017,32.0000,17.2400,4.2800,12.9600,414.8692
2018,14.8000,17.2000,2.8900,14.3100,211.8084
2019,23.8000,17.0200,1.9200,15.1000,359.3702
