year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,2.9000,10.4100,-4.8200,15.2200,44.1403
1981,11.6000,12.0900,-3.9900,16.0700,186.4543
1982,16.5000,11.6100,-3.3200,14.9400,246.4502
1983,8.3000,10.6300,-4.0400,14.6700,121.7833
1984,2.8000,10.3700,-4.8000,15.1600,42.4533
1985,34.1000,10.0800,-5.4900,15.5700,531.1026
1986,3.1000,11.1300,-4.3000,15.4300,47.8480
1987,23.5000,10.5100,-2.3600,12.8700,302.4671
1988,8.7000,9.8900,-3.4100,13.3100,115.7680
1989,26.6000,10.6000,-3.6200,14.2200,378.1653
1990,60.2000,10.1800,-2.9300,13.1100,789.1871
1991,15.2000,9.6400,-2.3100,11.9500,181.6929
1992,8.3000,10.7900,-2.8200,13.6000,112.9086
1993,27.3000,10.4700,-2.8700,13.3400,364.2005
1994,9.0000,11.1600,-2.9400,14.1000,126.8885
1995,12.5000,11.2700,-2.3700,13.6400,170.4807
1996,11.6000,9.6600,-3.4300,13.0900,151.8759
1997,7.6000,11.7200,-2.0500,13.7800,104.6988
1998,17.6000,11.4100,-2.9600,14.3600,252.7730
1999,1.0000,11.8600,-0.8100,12.6700,12.6675
2000,20.5000,12.4800,-3.9400,16.4200,336.6765
2001,35.7000,11.9500,-1.8400,13.7900,492.3815
2002,15.2000,11.3900,-1.4000,12.8000,194.4954
2003,40.6000,10.7400,-3.3000,14.0500,570.3898
2004,10.0000,12.3900,-2.2800,14.6700,146.7048
2005,21.0000,12.0000,-4.2000,16.1900,340.0615
2006,29.9000,12.2100,-3.4700,15.6800,468.7258
2007,19.9000,11.9600,-1.6900,13.6500,271.6735
2008,29.5000,12.0900,-4.4500,16.5400,487.9512
2009,25.6000,11.4300,-2.3900,13.8200,353.6912
2010,15.6000,10.1100,-3.1300,13.2400,206.5056
2011,25.1000,10.7500,-3.9800,14.7300,369.6127
2012,2.9000,11.7200,-4.1000,15.8200,45.8704
2013,24.2000,12.5800,-3.1000,15.6800,379.3613
2014,20.6000,12.8100,-1.7800,14.5800,300.4137
2015,16.7000,11.5800,-1.2200,12.7900,213.6567
2016,9.0000,12.1100,-1.8800,13.9900,125.9496
2017,33.0000,12.0600,0.0500,12.0100,396.2495
2018,26.8000,13.4800,-2.2400,15.7200,421.2798
2019,18.8000,12.3900,-2.3600,14.7500,277.2214
