year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,1.6000,7.0100,-9.2200,16.2300,25.9650
1981,2.1000,9.4500,-7.6100,17.0600,35.8191
1982,2.1000,8.5100,-7.0800,15.5900,32.7430
1983,0.4000,8.4600,-7.1500,15.6200,6.2461
1984,0.7000,7.4000,-10.4800,17.8900,12.5200
1985,5.1000,6.5500,-11.6200,18.1700,92.6781
1986,0.3000,7.5300,-7.5500,15.0800,4.5251
1987,5.6000,7.7300,-6.9700,14.7000,82.3345
1988,3.3000,6.6300,-9.0000,15.6300,51.5806
1989,1.6000,7.7700,-7.2200,14.9800,23.9746
1990,6.6000,7.8800,-6.2100,14.0900,92.9675
1991,1.6000,8.1200,-7.5000,15.6100,24.9772
1992,1.4000,7.9600,-6.9800,14.9300,20.9053
1993,7.9000,7.2600,-6.6900,13.9500,110.1857
1994,2.2000,7.1600,-8.2500,15.4100,33.9041
1995,6.0000,7.9900,-7.1400,15.1300,90.7678
1996,2.8000,6.9600,-9.8000,16.7600,46.9304
1997,0.8000,11.2600,-7.4300,18.6900,14.9501
1998,0.9000,7.1900,-8.0800,15.2700,13.7452
1999,2.8000,7.6200,-6.0000,13.6200,38.1284
2000,1.5000,9.5000,-7.4400,16.9400,25.4110
2001,4.8000,9.3400,-7.7200,17.0600,81.8999
2002,2.8000,8.2700,-7.7900,16.0600,44.9792
2003,9.0000,6.3400,-9.0900,15.4300,138.9015
2004,2.9000,9.2800,-7.3500,16.6400,48.2552
2005,13.1000,9.7500,-10.1100,19.8500,260.0793
2006,6.3000,8.7800,-9.4900,18.2700,115.0900
2007,1.2000,9.0700,-5.9300,15.0000,17.9968
2008,4.9000,10.6000,-9.8300,20.4300,100.1001
2009,2.1000,9.0200,-6.7300,15.7500,33.0695
2010,6.1000,6.6100,-8.2800,14.8900,90.8477
2011,3.2000,8.1200,-10.3900,18.5100,59.2201
2012,5.4000,9.5200,-9.7500,19.2700,104.0410
2013,7.1000,10.3900,-9.2600,19.6500,139.5402
2014,3.3000,8.4200,-8.8400,17.2600,56.9421
2015,1.7000,9.4200,-6.8500,16.2700,27.6602
2016,7.4000,9.9700,-7.2600,17.2300,127.5345
2017,5.2000,8.4700,-5.8600,14.3300,74.5307
2018,3.5000,9.6700,-9.4100,19.0800,66.7732
2019,5.2000,9.2500,-9.2500,18.5000,96.1882
