year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,6.0000,6.5800,-14.5500,21.1300,126.7757
1981,3.0000,8.2900,-14.0100,22.3000,66.8873
1982,7.0000,7.8200,-10.9400,18.7600,131.3405
1983,3.1000,8.7600,-12.4200,21.1800,65.6576
1984,2.4000,6.8200,-13.3700,20.1900,48.4663
1985,3.6000,7.2600,-13.6300,20.8900,75.2036
1986,5.8000,7.8900,-13.7500,21.6500,125.5580
1987,7.3000,6.3700,-12.5100,18.8800,137.7970
1988,2.4000,6.5000,-10.8100,17.3100,41.5490
1989,17.8000,8.9300,-9.8700,18.8000,334.7251
1990,11.5000,8.6600,-11.5000,20.1600,231.8878
1991,16.4000,7.2600,-11.7400,19.0000,311.6511
1992,4.7000,8.2700,-10.4000,18.6800,87.7932
1993,7.4000,8.3400,-11.3200,19.6600,145.4769
1994,7.4000,8.0900,-11.9700,20.0600,148.4461
1995,2.9000,7.2500,-9.8200,17.0700,49.5030
1996,2.8000,7.7300,-10.6500,18.3700,51.4453
1997,11.9000,8.5400,-11.3100,19.8400,236.1262
1998,4.1000,10.3500,-9.8800,20.2300,82.9521
1999,4.4000,6.8800,-9.5600,16.4400,72.3285
2000,14.4000,8.5700,-14.7100,23.2800,335.2396
2001,20.2000,8.6500,-16.5800,25.2300,509.7114
2002,1.7000,10.3800,-9.5400,19.9200,33.8591
2003,1.3000,9.4800,-11.0100,20.4900,26.6333
2004,3.3000,9.0700,-10.0800,19.1500,63.1980
2005,9.4000,7.8500,-13.6200,21.4700,201.7864
2006,11.4000,7.8700,-13.3300,21.2000,241.6379
2007,2.2000,8.3400,-8.5000,16.8400,37.0459
2008,5.7000,10.0500,-11.7800,21.8200,124.3948
2009,7.5000,9.3100,-10.4600,19.7700,148.3065
2010,11.4000,5.7300,-13.5800,19.3000,220.0767
2011,7.4000,7.8100,-13.2900,21.1000,156.1459
2012,8.2000,8.1500,-13.5800,21.7200,178.1340
2013,24.3000,6.7100,-15.2300,21.9400,533.1614
2014,7.3000,9.7000,-10.3600,20.0600,146.4373
2015,19.4000,9.6000,-10.5700,20.1700,391.3842
2016,5.8000,9.7700,-10.9900,20.7600,120.4062
2017,13.0000,9.9700,-9.0900,19.0700,247.8463
2018,12.9000,9.6000,-13.1600,22.7600,293.5890
2019,1.0000,10.0900,-9.7200,19.8000,19.8036
