year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,1.0000,4.9400,-17.0600,22.0000,21.9986
1981,4.8000,7.2300,-15.0200,22.2600,106.8391
1982,2.8000,6.7600,-12.5000,19.2600,53.9302
1983,3.2000,6.9700,-13.9100,20.8800,66.8113
1984,1.5000,5.6600,-16.3200,21.9800,32.9759
1985,3.5000,7.0700,-16.1600,23.2300,81.3031
1986,6.0000,6.5400,-15.5200,22.0600,132.3680
1987,8.6000,4.7300,-14.5200,19.2500,165.5159
1988,6.1000,5.5000,-14.5800,20.0800,122.4759
1989,8.6000,7.4400,-12.0600,19.5000,167.7118
1990,14.6000,8.0700,-15.2500,23.3300,340.5457
1991,3.8000,6.3000,-12.4500,18.7400,71.2207
1992,3.5000,7.3500,-12.9700,20.3100,71.1020
1993,3.8000,7.2000,-13.0300,20.2300,76.8695
1994,9.1000,6.4200,-15.0200,21.4400,195.1299
1995,4.2000,5.3300,-11.9100,17.2500,72.4374
1996,4.9000,7.4000,-12.8600,20.2600,99.2761
1997,3.2000,7.5900,-13.0600,20.6500,66.0702
1998,2.0000,9.6700,-12.6100,22.2800,44.5636
1999,4.5000,4.9300,-12.0600,16.9900,76.4370
2000,12.6000,7.3700,-14.5600,21.9200,276.2217
2001,9.6000,7.0600,-19.2500,26.3200,252.6270
2002,7.4000,8.9800,-11.5000,20.4800,151.5306
2003,3.6000,8.8700,-13.5900,22.4600,80.8582
2004,12.6000,7.1800,-12.1500,19.3400,243.6530
2005,14.2000,6.5600,-15.9200,22.4800,319.2277
2006,10.0000,6.5800,-15.8000,22.3800,223.8374
2007,10.1000,6.4400,-10.6800,17.1300,172.9808
2008,5.0000,8.8400,-12.7500,21.5900,107.9321
2009,9.9000,8.3500,-13.9200,22.2700,220.5165
2010,13.3000,4.0700,-17.9600,22.0300,292.9489
2011,14.5000,6.4800,-17.1000,23.5800,341.8519
2012,0.9000,6.9700,-16.7300,23.7000,21.3303
2013,21.2000,5.0200,-20.8500,25.8700,548.3897
2014,4.4000,8.0100,-13.8800,21.8900,96.3100
2015,26.1000,6.9300,-14.0300,20.9600,547.0396
2016,13.7000,7.9300,-15.6000,23.5300,322.3216
2017,5.9000,8.5900,-12.8800,21.4700,126.6486
2018,8.9000,7.7800,-16.8200,24.6000,218.9639
2019,0.3000,8.3200,-11.9100,20.2300,6.0695
