year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,2.3000,15.5000,4.5200,10.9800,25.2528
1981,0.7000,16.7200,4.9800,11.7500,8.2223
1982,3.4000,15.8600,4.4100,11.4500,38.9406
1983,0.8000,15.5900,4.1300,11.4500,9.1611
1984,9.5000,16.0700,3.8000,12.2700,116.5296
1985,0.5000,15.3400,4.2400,11.1000,5.5501
1986,2.0000,15.7600,4.2100,11.5500,23.1041
1987,9.8000,15.2000,5.1700,10.0300,98.3054
1988,10.0000,15.5200,4.7500,10.7600,107.6462
1989,20.6000,15.1300,4.2600,10.8600,223.8185
1990,5.5000,15.6800,4.7100,10.9700,60.3552
1991,0.0000,14.9700,5.4400,9.5300,0.0000
1992,5.6000,15.5800,4.7500,10.8300,60.6473
1993,7.8000,14.7900,4.8800,9.9000,77.2569
1994,9.5000,16.0200,4.6100,11.4100,108.4122
1995,1.0000,15.8900,5.0800,10.8100,10.8091
1996,4.8000,14.8100,4.6400,10.1700,48.7961
1997,6.1000,16.1500,4.9700,11.1800,68.2110
1998,0.5000,16.0300,5.4800,10.5500,5.2774
1999,0.0000,16.4000,6.9200,9.4900,0.0000
2000,0.4000,18.1000,4.3700,13.7400,5.4945
2001,0.7000,16.3800,5.4400,10.9400,7.6575
2002,0.0000,16.0900,5.7000,10.3900,0.0000
2003,0.0000,15.1500,5.5300,9.6200,0.0000
2004,0.0000,16.9700,5.4700,11.5000,0.0000
2005,9.2000,16.1000,3.7800,12.3200,113.3333
2006,8.8000,15.7400,3.9500,11.8000,103.8215
2007,0.0000,17.4800,5.8200,11.6600,0.0000
2008,3.6000,17.5800,4.1600,13.4200,48.3001
2009,0.5000,16.1100,5.7100,10.4000,5.1983
2010,0.1000,15.5400,5.7300,9.8100,0.9810
2011,7.9000,16.3900,4.4700,11.9200,94.1617
2012,0.0000,16.4200,4.9100,11.5100,0.0000
2013,1.8000,17.2200,5.0300,12.1800,21.9274
2014,3.5000,16.9500,5.4000,11.5500,40.4132
2015,2.7000,16.8500,5.7200,11.1200,30.0302
2016,0.0000,17.2400,5.7400,11.5000,0.0000
2017,1.6000,16.8100,6.4900,10.3200,16.5064
2018,4.5000,17.8100,4.8700,12.9400,58.2091
2019,0.2000,17.2300,4.9800,12.2500,2.4501
