year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,1.3000,8.8300,-6.9500,15.7800,20.5082
1981,3.6000,10.2400,-5.9300,16.1700,58.2046
1982,5.1000,9.6400,-5.6200,15.2600,77.8161
1983,7.1000,8.5400,-7.0200,15.5600,110.5088
1984,1.7000,9.4300,-7.8200,17.2500,29.3309
1985,2.0000,8.7100,-7.5500,16.2600,32.5129
1986,3.7000,9.4500,-6.2100,15.6600,57.9336
1987,4.3000,9.7500,-4.2800,14.0300,60.3479
1988,10.2000,8.5500,-5.7800,14.3300,146.1458
1989,8.5000,9.7100,-6.4900,16.2000,137.6795
1990,8.7000,9.4300,-4.3900,13.8200,120.2386
1991,0.7000,9.3500,-5.1400,14.4900,10.1399
1992,9.5000,9.8100,-6.5100,16.3200,155.0367
1993,11.6000,9.4600,-5.4200,14.8800,172.6049
1994,0.7000,10.0300,-6.0000,16.0300,11.2244
1995,10.6000,9.0700,-5.8500,14.9300,158.2288
1996,2.9000,8.6300,-6.8600,15.5000,44.9362
1997,1.0000,11.0700,-4.9600,16.0300,16.0284
1998,6.0000,10.4200,-5.7200,16.1300,96.7977
1999,2.6000,10.8200,-3.4700,14.2900,37.1442
2000,4.2000,11.1500,-5.1000,16.2500,68.2500
2001,0.3000,10.3900,-3.1400,13.5300,4.0594
2002,6.5000,10.4200,-3.5000,13.9200,90.4911
2003,10.1000,10.4300,-4.8600,15.2900,154.4451
2004,3.5000,11.8600,-4.0000,15.8600,55.5094
2005,3.3000,11.2700,-4.7800,16.0600,52.9889
2006,13.9000,11.1700,-5.4600,16.6300,231.1825
2007,0.1000,10.8900,-2.7900,13.6700,1.3675
2008,9.3000,12.3800,-7.6700,20.0500,186.4624
2009,4.3000,12.2300,-3.4000,15.6300,67.2299
2010,6.0000,9.3700,-3.6300,13.0000,77.9970
2011,6.4000,10.0100,-6.4200,16.4300,105.1433
2012,5.5000,11.1900,-6.8100,18.0000,99.0186
2013,9.3300,13.1400,-4.3500,17.4900,163.2725
2014,9.0000,11.8600,-3.4500,15.3100,137.7887
2015,9.5000,11.6500,-4.1500,15.7900,150.0270
2016,12.7000,11.6400,-4.9100,16.5600,210.2695
2017,0.1000,11.1800,-2.6200,13.8000,1.3805
2018,8.1000,11.9300,-7.2600,19.1900,155.4335
2019,8.9000,10.5400,-8.8600,19.4000,172.6523
