year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,3.1000,4.4400,-13.2800,17.7200,54.9414
1981,4.1000,6.1500,-12.5300,18.6800,76.5925
1982,9.2000,6.4600,-13.1900,19.6400,180.6971
1983,6.1000,5.9400,-12.9100,18.8500,114.9797
1984,6.6000,4.8500,-14.2800,19.1300,126.2524
1985,5.4000,4.6100,-13.1800,17.8000,96.0944
1986,11.1000,5.2600,-14.3600,19.6200,217.8166
1987,7.7000,5.8300,-11.0600,16.8800,129.9970
1988,8.2000,4.2500,-12.4700,16.7200,137.0801
1989,6.5000,5.6100,-11.5300,17.1400,111.4372
1990,8.4000,5.2700,-9.6800,14.9500,125.5772
1991,7.2000,4.9900,-11.6700,16.6700,119.9930
1992,4.2000,5.7700,-12.7400,18.5100,77.7244
1993,11.6000,5.3000,-12.4600,17.7600,206.0412
1994,6.6000,6.3000,-11.7500,18.0500,119.1078
1995,4.2000,4.5200,-12.2800,16.7900,70.5306
1996,0.7000,4.1700,-13.1400,17.3100,12.1202
1997,8.0000,6.6400,-11.2600,17.9100,143.2721
1998,10.2000,7.5200,-10.5600,18.0800,184.3776
1999,0.4000,7.2100,-10.2500,17.4600,6.9844
2000,8.4000,6.4600,-13.3800,19.8400,166.6193
2001,11.3000,6.7000,-10.3300,17.0200,192.3770
2002,10.7000,6.7400,-10.4000,17.1300,183.3179
2003,10.6000,6.3800,-12.1800,18.5600,196.6935
2004,6.4000,7.1300,-11.2000,18.3300,117.3008
2005,14.9000,6.3000,-13.1700,19.4600,290.0044
2006,9.4000,6.9200,-11.7100,18.6200,175.0559
2007,7.9000,6.4600,-9.8900,16.3400,129.1202
2008,7.4000,6.9200,-13.3800,20.3000,150.2133
2009,4.5000,7.1300,-10.2200,17.3400,78.0523
2010,8.4000,4.6700,-11.5200,16.1900,135.9743
2011,14.3000,4.6500,-12.4000,17.0500,243.7528
2012,4.2000,7.0500,-12.7400,19.8000,83.1391
2013,7.6000,7.5700,-11.5500,19.1200,145.2920
2014,6.7000,7.4800,-10.3600,17.8400,119.5087
2015,14.5000,6.7300,-10.6400,17.3700,251.8699
2016,18.5000,7.6000,-12.1300,19.7400,365.0997
2017,17.8000,6.9900,-9.1100,16.1100,286.7206
2018,5.1000,9.0400,-11.8800,20.9300,106.7193
2019,8.7000,6.7900,-12.1100,18.9100,164.4987
