year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,7.0000,3.7600,-17.6300,21.4000,149.7939
1981,16.7000,4.1800,-16.3100,20.4900,342.1536
1982,16.8000,5.2900,-14.4900,19.7800,332.3064
1983,23.8000,5.2300,-15.4800,20.7100,492.9066
1984,21.6000,3.1200,-18.0800,21.2000,457.8212
1985,28.7000,4.8100,-16.3800,21.1900,608.2397
1986,10.5000,4.9600,-16.8200,21.7800,228.6639
1987,17.7000,3.4200,-15.4300,18.8500,333.6583
1988,20.3000,4.2300,-15.9300,20.1500,409.1168
1989,17.4000,5.7000,-13.6300,19.3300,336.3050
1990,24.8000,6.4000,-16.0200,22.4200,556.0448
1991,20.3000,4.6800,-13.9400,18.6300,378.1061
1992,15.2000,4.9900,-14.7300,19.7200,299.7594
1993,10.8000,5.2300,-14.2700,19.5000,210.6057
1994,12.1000,3.9200,-16.0900,20.0000,242.0494
1995,18.4000,4.6200,-14.3400,18.9600,348.8347
1996,12.8000,5.3700,-13.8100,19.1800,245.4694
1997,46.0000,4.6700,-15.8500,20.5200,944.0511
1998,13.9000,7.5000,-14.2000,21.6900,301.5538
1999,24.5000,3.0100,-14.4300,17.4300,427.0859
2000,33.1000,4.7700,-16.3000,21.0800,697.6193
2001,27.3000,5.1900,-18.7700,23.9600,654.0836
2002,31.0000,7.0700,-12.7100,19.7800,613.3021
2003,16.6000,6.4500,-15.9700,22.4200,372.1724
2004,35.3000,5.0400,-14.8200,19.8700,701.2894
2005,51.2000,3.4300,-16.6700,20.1000,1029.3686
2006,26.9000,4.2500,-16.6800,20.9300,563.0183
2007,29.8000,4.0200,-11.5900,15.6100,465.1658
2008,43.3000,7.0200,-14.6300,21.6500,937.3643
2009,41.5000,5.4000,-14.5500,19.9500,827.9210
2010,87.4000,3.2700,-17.4700,20.7400,1812.7267
2011,65.7000,4.1600,-16.5700,20.7300,1361.8737
2012,12.7000,5.2800,-17.1500,22.4300,284.8460
2013,43.4000,3.9100,-18.5200,22.4300,973.4075
2014,13.3000,6.2100,-15.6400,21.8500,290.5433
2015,75.8000,6.0100,-15.5200,21.5400,1632.3731
2016,69.9000,6.1100,-15.2900,21.3900,1495.3181
2017,24.7000,6.7500,-13.5200,20.2700,500.5885
2018,26.6000,5.7000,-16.5100,22.2000,590.6395
2019,2.7000,6.9000,-11.1900,18.0900,48.8312
