year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,0.7000,4.9200,-13.5400,18.4700,12.9263
1981,11.4000,7.3500,-13.7100,21.0500,240.0086
1982,3.2000,7.0600,-11.5400,18.6000,59.5193
1983,10.5000,6.5800,-12.6600,19.2300,201.9558
1984,5.9000,5.7300,-13.4700,19.2000,113.2717
1985,10.5000,4.3600,-13.5800,17.9300,188.2982
1986,3.0000,7.1100,-12.7200,19.8300,59.4892
1987,11.1000,6.7200,-10.1900,16.9100,187.6710
1988,9.9000,4.4800,-11.9600,16.4400,162.7427
1989,7.4000,7.2500,-10.0100,17.2700,127.7891
1990,5.0000,7.0300,-10.5600,17.5900,87.9690
1991,6.9000,5.0600,-10.7900,15.8500,109.3862
1992,7.8000,6.9200,-10.7300,17.6400,137.6043
1993,5.0000,6.2800,-10.5700,16.8500,84.2517
1994,4.2000,7.5300,-10.1900,17.7200,74.4394
1995,2.8000,5.1700,-10.5000,15.6700,43.8749
1996,4.6000,5.8700,-12.1300,18.0000,82.7813
1997,4.9000,8.1400,-9.7900,17.9300,87.8581
1998,16.7000,8.7300,-10.0300,18.7700,313.4279
1999,3.6000,7.4000,-9.7200,17.1200,61.6477
2000,5.6000,7.5700,-12.4600,20.0300,112.1925
2001,2.4000,7.3200,-10.5500,17.8700,42.8922
2002,1.0000,7.3700,-9.0700,16.4400,16.4418
2003,19.0000,7.2200,-11.7900,19.0100,361.2006
2004,0.1000,7.7300,-9.9600,17.6900,1.7694
2005,6.2000,6.6700,-12.8400,19.5200,121.0071
2006,6.2000,6.8600,-12.6900,19.5500,121.2224
2007,1.0000,7.3000,-9.1500,16.4500,16.4522
2008,1.8000,8.2900,-12.4300,20.7200,37.3037
2009,2.7000,8.6800,-10.6300,19.3200,52.1530
2010,9.8000,4.3600,-13.4800,17.8400,174.8507
2011,13.0000,5.4700,-13.1100,18.5800,241.5774
2012,2.6000,7.2200,-13.3900,20.6100,53.5908
2013,4.8000,8.0600,-12.2300,20.3000,97.4278
2014,0.9000,8.7000,-9.5100,18.2100,16.3890
2015,3.9000,7.2600,-9.7500,17.0100,66.3427
2016,8.1000,7.7200,-12.1400,19.8700,160.9207
2017,15.0000,8.5200,-8.7100,17.2300,258.4283
2018,4.1000,10.7300,-11.8400,22.5700,92.5339
2019,8.4000,8.4200,-12.8700,21.2900,178.8697
