year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,10.9000,8.7100,-8.1200,16.8300,183.3964
1981,5.5000,10.9900,-7.9100,18.9000,103.9569
1982,4.5000,11.1200,-6.4900,17.6100,79.2580
1983,5.0000,10.9300,-7.4200,18.3500,91.7524
1984,3.6000,9.4900,-7.7000,17.1900,61.8770
1985,11.8000,9.2500,-8.6100,17.8600,210.7223
1986,4.7000,10.9500,-7.8600,18.8000,88.3657
1987,5.4000,10.3600,-6.0600,16.4300,88.7023
1988,3.5000,9.2000,-6.4100,15.6100,54.6308
1989,4.8000,11.4700,-5.0600,16.5300,79.3528
1990,12.3000,10.5000,-5.7500,16.2500,199.8337
1991,3.5000,9.2500,-5.6700,14.9200,52.2086
1992,13.3000,10.4800,-6.0500,16.5400,219.9495
1993,13.1000,10.5300,-5.7600,16.2900,213.4338
1994,6.4000,11.2300,-5.6500,16.8800,108.0631
1995,3.4000,9.8600,-5.2800,15.1400,51.4751
1996,3.5000,9.6100,-6.5500,16.1600,56.5612
1997,4.5000,11.3300,-4.9900,16.3200,73.4421
1998,23.3000,12.1400,-5.3300,17.4700,406.9548
1999,2.4000,11.3400,-3.9800,15.3200,36.7686
2000,12.1000,11.1400,-7.4000,18.5400,224.3239
2001,13.4000,11.5900,-6.1800,17.7700,238.1510
2002,4.7000,11.8600,-3.7500,15.6100,73.3763
2003,25.4000,10.6900,-6.2600,16.9500,430.5355
2004,4.2000,11.2400,-5.0700,16.3200,68.5410
2005,13.6000,10.0800,-7.4800,17.5600,238.7615
2006,4.7000,10.5300,-6.7100,17.2400,81.0404
2007,2.9000,11.0000,-4.4000,15.4100,44.6791
2008,7.7000,11.5000,-6.4300,17.9300,138.0837
2009,5.5000,11.8100,-5.5600,17.3800,95.5762
2010,16.0000,8.0200,-7.8100,15.8300,253.3434
2011,10.6000,9.8500,-7.0300,16.8800,178.8819
2012,0.1000,10.7800,-8.1400,18.9100,1.8910
2013,9.0000,10.0500,-9.0100,19.0700,171.5896
2014,3.3000,12.1900,-5.6300,17.8200,58.7993
2015,6.6000,11.0700,-5.5600,16.6300,109.7331
2016,3.4000,11.2300,-7.3000,18.5300,62.9887
2017,11.5000,11.8900,-5.0400,16.9300,194.7475
2018,0.2000,12.0400,-7.4700,19.5100,3.9014
2019,6.2000,10.9600,-7.6500,18.6100,115.3744
