year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,11.0000,4.6300,-19.0700,23.7000,260.7167
1981,11.4000,6.6300,-17.2900,23.9300,272.7557
1982,19.0000,6.9900,-14.1400,21.1200,401.3282
1983,12.8000,7.0500,-14.7900,21.8400,279.5937
1984,16.0000,5.0200,-17.1500,22.1700,354.7388
1985,16.2000,6.2800,-17.2100,23.4900,380.5799
1986,11.3000,6.0800,-17.9800,24.0600,271.9069
1987,18.3000,4.5600,-15.6700,20.2300,370.2452
1988,12.5000,4.8500,-15.0100,19.8600,248.1941
1989,16.1000,7.3100,-14.0600,21.3700,344.0698
1990,24.3000,7.9300,-15.5900,23.5200,571.5483
1991,10.7000,6.3300,-14.3700,20.7000,221.4600
1992,8.4000,6.6400,-14.4700,21.1100,177.3290
1993,15.6000,6.9300,-15.1800,22.1200,345.0257
1994,18.0000,6.0800,-16.3500,22.4300,403.7487
1995,13.1000,5.4800,-14.0200,19.5000,255.4712
1996,3.2000,7.5700,-12.6500,20.2200,64.7148
1997,6.0000,7.1000,-14.2600,21.3600,128.1662
1998,7.8000,9.7500,-12.6400,22.3900,174.6077
1999,10.3000,4.6700,-12.5300,17.2000,177.1329
2000,24.2000,6.9900,-16.0300,23.0200,557.1073
2001,22.7000,6.9100,-19.3500,26.2600,596.1980
2002,14.1000,9.1100,-12.1300,21.2500,299.5736
2003,6.1000,8.9600,-13.2700,22.2300,135.5945
2004,11.9000,7.0800,-13.3200,20.4100,242.8274
2005,25.6000,6.0100,-16.4000,22.4100,573.6051
2006,17.1000,6.7500,-15.7900,22.5400,385.4344
2007,24.3000,6.2500,-10.3300,16.5800,402.8124
2008,8.6000,9.4700,-12.9500,22.4300,192.8788
2009,19.4000,8.0300,-13.0500,21.0900,409.0879
2010,33.6000,4.2500,-16.4900,20.7400,696.7520
2011,26.6000,6.4300,-16.4200,22.8500,607.8813
2012,2.5000,6.9400,-15.0200,21.9600,54.8944
2013,32.3000,5.0000,-19.0600,24.0600,777.1411
2014,5.7000,7.8400,-15.9900,23.8300,135.8138
2015,26.3000,7.1500,-14.7600,21.9100,576.3473
2016,22.6000,8.0200,-15.1300,23.1500,523.2216
2017,11.8000,8.0300,-13.7400,21.7700,256.9430
2018,15.7000,7.3000,-17.6700,24.9700,392.0988
2019,6.2000,8.0500,-11.9500,20.0000,123.9859
