year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,11.8000,5.3200,-15.3200,20.6400,243.5084
1981,17.5000,7.4000,-15.5100,22.9100,400.8857
1982,10.0000,7.3300,-11.3700,18.7000,187.0377
1983,7.8000,8.3400,-12.2600,20.5900,160.6301
1984,7.0000,6.0600,-13.9700,20.0300,140.2183
1985,8.3000,6.8100,-13.9400,20.7500,172.2507
1986,9.6000,6.8300,-14.8000,21.6400,207.7155
1987,9.1000,5.7400,-13.0700,18.8000,171.1128
1988,5.3000,5.9100,-11.5500,17.4600,92.5454
1989,25.9000,8.5300,-10.3600,18.8900,489.2322
1990,21.4000,8.3400,-11.6200,19.9600,427.2205
1991,17.3000,6.7000,-12.2700,18.9700,328.2011
1992,9.1000,7.6700,-10.8000,18.4700,168.0925
1993,13.9000,7.8600,-11.5300,19.3900,269.4713
1994,11.5000,7.3100,-12.9200,20.2300,232.6811
1995,8.3000,6.4100,-10.3600,16.7700,139.1623
1996,9.3000,7.5000,-11.2000,18.7000,173.8996
1997,16.4000,8.0300,-11.8600,19.8900,326.2744
1998,8.5000,10.4200,-10.0800,20.5000,174.2455
1999,10.2000,5.9000,-10.1600,16.0600,163.8455
2000,24.1000,7.7800,-14.4400,22.2100,535.2912
2001,28.3000,7.9100,-16.3100,24.2200,685.3248
2002,7.2000,9.7700,-9.3400,19.1100,137.5656
2003,8.0000,9.3800,-11.0500,20.4300,163.4701
2004,10.7000,8.5000,-10.5000,19.0000,203.3115
2005,19.5000,7.0600,-14.4800,21.5400,419.9603
2006,16.7000,7.3100,-13.6700,20.9900,350.4729
2007,11.5000,7.3800,-7.6600,15.0400,173.0022
2008,18.0000,10.0600,-11.5300,21.5900,388.6295
2009,16.1000,8.7800,-10.6100,19.3900,312.2206
2010,35.7000,4.8200,-14.1900,19.0100,678.6423
2011,28.5000,6.9200,-14.4400,21.3600,608.8096
2012,15.6000,7.4700,-13.7600,21.2300,331.2225
2013,52.0000,5.9300,-15.9400,21.8700,1137.4347
2014,13.3000,9.2400,-11.1700,20.4100,271.4559
2015,38.0000,8.7600,-11.1600,19.9200,757.0380
2016,26.8000,9.0600,-11.3600,20.4200,547.3215
2017,40.6000,9.2800,-9.7000,18.9900,770.8734
2018,21.9000,9.0400,-13.4400,22.4800,492.3892
2019,5.8000,9.5600,-9.4600,19.0200,110.3210
