year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,3.3000,14.7000,-4.5200,19.2200,63.4279
1981,9.7000,15.8100,-3.9400,19.7500,191.5937
1982,1.1000,14.6400,-3.9300,18.5700,20.4284
1983,3.4000,13.9100,-4.7200,18.6200,63.3227
1984,1.1000,13.9500,-5.6200,19.5700,21.5244
1985,5.0000,13.5200,-7.1800,20.7000,103.4978
1986,0.7000,13.6100,-3.6800,17.2900,12.1028
1987,5.9000,14.0700,-3.8800,17.9500,105.9222
1988,5.1000,12.3800,-3.9900,16.3700,83.4898
1989,0.8000,13.8700,-3.5200,17.3900,13.9099
1990,4.4000,13.8200,-2.7900,16.6100,73.0822
1991,14.9000,13.8100,-4.8400,18.6500,277.8479
1992,3.3000,14.0100,-3.7600,17.7700,58.6490
1993,1.0000,13.6900,-3.0700,16.7700,16.7657
1994,10.4000,13.9600,-4.6900,18.6400,193.9010
1995,16.6000,13.8800,-4.2600,18.1400,301.1849
1996,3.2000,12.9200,-5.7200,18.6400,59.6598
1997,0.0000,15.9500,-3.6200,19.5700,0.0000
1998,6.8000,13.4300,-5.0400,18.4700,125.6060
1999,0.9000,14.2000,-2.9200,17.1200,15.4051
2000,2.3000,15.1200,-3.4500,18.5800,42.7263
2001,3.2000,14.6900,-4.2500,18.9400,60.5983
2002,7.7000,14.1600,-4.2200,18.3800,141.4908
2003,21.3000,13.0000,-6.2600,19.2600,410.3075
2004,7.3000,14.4700,-4.4400,18.9100,138.0204
2005,18.5000,14.2700,-5.3000,19.5700,362.0387
2006,14.5000,14.1700,-6.5300,20.7100,300.2390
2007,0.3000,15.1100,-5.4400,20.5500,6.1656
2008,14.2000,15.5000,-7.1000,22.6000,320.9670
2009,0.7000,14.5800,-3.3300,17.9100,12.5373
2010,14.1000,12.7200,-4.5600,17.2800,243.5795
2011,0.2000,13.2600,-6.1300,19.3900,3.8786
2012,14.1000,14.4100,-6.8500,21.2700,299.8630
2013,2.7000,15.8700,-6.2200,22.0900,59.6389
2014,1.4000,13.8500,-4.7800,18.6300,26.0821
2015,6.3000,14.7500,-5.2600,20.0000,126.0145
2016,9.4000,15.0300,-4.6000,19.6300,184.5265
2017,7.1000,14.0600,-2.8400,16.9000,119.9802
2018,5.7300,14.6100,-3.7500,18.3700,105.2986
2019,7.7300,14.6100,-3.7800,18.4000,142.2656
