year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,5.1000,-0.8600,-22.0900,21.2300,108.2686
1981,15.4000,1.9400,-20.9600,22.9000,352.6626
1982,5.5000,1.6000,-19.5900,21.1900,116.5392
1983,8.3000,1.8600,-20.9500,22.8100,189.3032
1984,11.9000,1.2900,-21.2600,22.5500,268.3136
1985,9.5000,1.6000,-23.4500,25.0500,237.9546
1986,5.0000,1.5800,-21.2800,22.8600,114.3242
1987,14.7000,-1.1800,-21.5700,20.4000,299.8718
1988,21.7000,0.7600,-21.3800,22.1400,480.3429
1989,10.0000,2.5300,-18.5100,21.0400,210.3824
1990,18.3000,4.5800,-20.6500,25.2300,461.6369
1991,10.1000,1.0400,-18.5800,19.6200,198.1425
1992,18.0000,2.2600,-20.2700,22.5300,405.5416
1993,18.1000,2.3700,-19.5200,21.8900,396.1609
1994,20.1000,1.3100,-22.4200,23.7400,477.0788
1995,5.8000,0.8800,-17.8000,18.6800,108.3212
1996,9.3000,1.9500,-19.6500,21.6000,200.9158
1997,30.8000,2.1800,-21.4400,23.6200,727.5086
1998,11.5000,3.6900,-21.0100,24.7000,284.0533
1999,9.2000,-0.1000,-18.9700,18.8700,173.6142
2000,17.2000,2.5300,-20.1600,22.7000,390.3586
2001,10.7000,1.9900,-24.2100,26.2000,280.3534
2002,29.5000,3.9200,-17.5800,21.5000,634.3013
2003,11.6000,3.4800,-19.7500,23.2300,269.4478
2004,21.2000,1.1000,-19.0800,20.1800,427.8432
2005,14.5000,1.3700,-20.2900,21.6600,314.0952
2006,22.4000,1.4100,-21.9400,23.3500,523.0335
2007,11.5000,1.8200,-18.0600,19.8800,228.6653
2008,3.0000,4.1600,-18.1900,22.3500,67.0498
2009,19.2000,2.5200,-21.1900,23.7100,455.2227
2010,30.8000,0.4400,-22.2300,22.6600,698.0738
2011,30.2000,2.3300,-20.6700,22.9900,694.4483
2012,7.1000,1.3300,-22.9500,24.2800,172.3874
2013,24.8000,1.2700,-22.7300,24.0000,595.2713
2014,19.5000,3.7600,-20.1500,23.9100,466.3053
2015,15.0000,2.4200,-18.2900,20.7100,310.6601
2016,6.7000,3.1000,-19.1900,22.3000,149.3803
2017,10.6000,3.9800,-18.4900,22.4700,238.1748
2018,7.7000,3.3600,-22.8500,26.2000,201.7647
2019,4.7000,3.2100,-18.0200,21.2300,99.7595
