year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,6.9000,2.3500,-12.3000,14.6500,101.0620
1981,6.7000,2.7600,-11.7800,14.5400,97.4318
1982,0.5000,1.4000,-11.1800,12.5800,6.2889
1983,1.4000,0.7800,-12.7800,13.5500,18.9769
1984,1.1000,1.6800,-12.6700,14.3500,15.7882
1985,2.1000,1.7900,-11.6700,13.4600,28.2571
1986,4.4000,1.8000,-11.5200,13.3200,58.6130
1987,8.2000,2.4200,-10.2100,12.6400,103.6074
1988,3.8000,1.4700,-11.1600,12.6300,47.9775
1989,7.4000,1.8700,-11.0700,12.9400,95.7773
1990,2.5000,2.0200,-10.7300,12.7500,31.8821
1991,3.6000,2.3400,-10.7500,13.0900,47.1406
1992,0.5000,2.4000,-11.9800,14.3800,7.1912
1993,2.8000,2.4100,-10.6500,13.0600,36.5735
1994,5.2000,2.3000,-10.8000,13.1000,68.1318
1995,4.2000,1.1300,-11.7700,12.9000,54.2002
1996,5.3000,2.2800,-12.0700,14.3500,76.0301
1997,1.1000,3.6800,-11.5200,15.2000,16.7229
1998,3.3000,3.5700,-11.0700,14.6500,48.3359
1999,2.5000,2.8000,-9.7300,12.5300,31.3140
2000,3.5000,2.5100,-11.6300,14.1400,49.4995
2001,0.6000,2.1200,-10.4500,12.5700,7.5430
2002,3.4000,3.0600,-10.2800,13.3500,45.3738
2003,4.4000,2.4800,-10.5200,13.0000,57.1829
2004,1.0000,3.3700,-11.0700,14.4400,14.4410
2005,1.6000,3.4500,-9.5400,12.9900,20.7892
2006,3.5000,2.2700,-9.9400,12.2100,42.7451
2007,1.9000,3.3100,-10.0000,13.3100,25.2970
2008,4.4000,3.8500,-11.7100,15.5600,68.4585
2009,7.5000,4.0000,-9.7600,13.7600,103.1835
2010,1.3000,2.1500,-9.2300,11.3800,14.7883
2011,0.3000,2.3500,-11.3200,13.6700,4.1000
2012,7.3000,2.9900,-11.8400,14.8200,108.2015
2013,1.7000,4.2800,-10.0400,14.3100,24.3298
2014,1.5000,3.1400,-10.4100,13.5500,20.3303
2015,2.8000,3.5600,-10.5000,14.0600,39.3612
2016,2.3000,3.6700,-11.1500,14.8200,34.0837
2017,3.0000,2.8900,-8.6900,11.5800,34.7292
2018,2.4000,3.3700,-9.9400,13.3200,31.9601
2019,2.6700,3.3700,-9.8400,13.2100,35.2219
