year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,3.1000,7.7900,-6.8800,14.6700,45.4691
1981,2.6000,8.2300,-5.4900,13.7200,35.6788
1982,6.7000,7.2900,-5.0200,12.3100,82.4642
1983,5.6000,6.6600,-7.2400,13.9000,77.8570
1984,2.3000,7.0800,-6.9400,14.0200,32.2459
1985,3.9000,7.5800,-6.0000,13.5700,52.9337
1986,7.3000,7.2500,-5.4700,12.7200,92.8479
1987,10.4000,7.7400,-3.9700,11.7100,121.7403
1988,7.6000,6.8700,-4.6200,11.5000,87.3771
1989,2.7000,7.1900,-4.5600,11.7500,31.7284
1990,3.5000,7.3800,-3.8300,11.2100,39.2480
1991,4.7000,7.8900,-4.3400,12.2300,57.4824
1992,1.7000,7.8500,-5.4300,13.2800,22.5791
1993,9.6000,7.8600,-4.4100,12.2700,117.8319
1994,1.2000,8.2800,-4.3100,12.6000,15.1152
1995,7.7000,6.2700,-6.6400,12.9100,99.4029
1996,3.3000,5.9800,-7.1700,13.1500,43.3795
1997,1.7000,7.7400,-6.0800,13.8300,23.5074
1998,5.4000,8.3000,-6.4400,14.7300,79.5603
1999,0.6000,7.7000,-5.2100,12.9100,7.7453
2000,6.9000,7.5800,-6.4800,14.0600,97.0182
2001,2.8000,6.8400,-5.4100,12.2500,34.2944
2002,6.7000,7.4300,-5.7700,13.2000,88.4431
2003,0.7000,7.3700,-5.4800,12.8500,8.9916
2004,10.8000,7.8200,-6.3800,14.2000,153.3573
2005,15.2000,7.4800,-5.9600,13.4500,204.3783
2006,7.9000,6.8400,-5.9900,12.8300,101.3681
2007,8.4000,7.9900,-5.8600,13.8500,116.3512
2008,7.1000,8.3400,-7.6200,15.9500,113.2694
2009,5.1000,7.9500,-4.9600,12.9100,65.8465
2010,3.2000,7.3600,-5.1100,12.4700,39.9000
2011,2.6000,6.5000,-7.2100,13.7100,35.6375
2012,6.3000,7.2300,-7.9100,15.1400,95.4049
2013,2.0000,8.5300,-6.2000,14.7200,29.4499
2014,4.9000,7.4800,-6.6900,14.1600,69.4029
2015,1.7000,8.0600,-5.8500,13.9100,23.6465
2016,4.2000,7.9700,-6.6400,14.6100,61.3491
2017,4.0000,6.8400,-4.6700,11.5100,46.0362
2018,3.2000,9.0500,-6.6600,15.7000,50.2545
2019,5.4000,8.0700,-5.8400,13.9100,75.1293
