year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,3.9000,7.4100,-10.1500,17.5600,68.4659
1981,0.7000,9.0000,-8.7100,17.7100,12.3946
1982,1.5000,9.1600,-7.9100,17.0600,25.5964
1983,3.9000,8.0000,-9.2400,17.2400,67.2490
1984,4.2000,8.0500,-10.2200,18.2800,76.7606
1985,10.4000,7.7200,-10.0500,17.7800,184.8716
1986,4.4000,8.3000,-9.4800,17.7700,78.2080
1987,7.3000,8.9000,-6.2600,15.1600,110.6684
1988,2.7000,7.1300,-8.4000,15.5300,41.9233
1989,12.5000,8.6700,-8.3300,17.0000,212.5088
1990,6.5000,8.1900,-6.3300,14.5300,94.4241
1991,6.0000,8.2000,-6.8100,15.0100,90.0339
1992,3.2000,9.1700,-7.7500,16.9200,54.1478
1993,7.1000,8.6900,-7.5500,16.2400,115.3369
1994,3.5000,9.4800,-7.6000,17.0800,59.7703
1995,3.6000,7.8000,-7.7400,15.5400,55.9399
1996,1.8000,7.1100,-8.8300,15.9400,28.6891
1997,5.5000,10.1500,-6.5600,16.7100,91.9292
1998,11.8000,9.9200,-6.7300,16.6500,196.5039
1999,0.0000,9.9600,-5.7200,15.6800,0.0000
2000,8.8000,9.6700,-8.4700,18.1400,159.6504
2001,1.1000,9.2600,-5.6000,14.8600,16.3434
2002,4.1000,9.4500,-5.2500,14.6900,60.2430
2003,6.1000,9.0400,-6.8700,15.9000,97.0187
2004,0.1000,10.3200,-6.7700,17.1000,1.7096
2005,9.1000,9.4600,-8.4600,17.9200,163.0795
2006,8.7000,9.7300,-8.2900,18.0200,156.7868
2007,11.1000,9.3800,-5.7800,15.1600,168.3178
2008,8.7000,10.7300,-9.6500,20.3700,177.2195
2009,0.6000,10.1400,-6.2200,16.3600,9.8149
2010,7.8000,7.5000,-7.5700,15.0700,117.5637
2011,3.4000,8.0300,-8.6000,16.6400,56.5620
2012,1.0000,9.3300,-9.6100,18.9400,18.9436
2013,2.1000,10.1200,-8.0600,18.1700,38.1609
2014,3.6000,9.7600,-7.5900,17.3500,62.4552
2015,5.3000,9.1100,-7.3600,16.4700,87.2955
2016,11.6000,9.5500,-9.0700,18.6200,216.0465
2017,21.7000,9.3800,-6.3600,15.7400,341.5218
2018,3.9000,11.6800,-8.7200,20.4000,79.5445
2019,0.7000,9.4700,-9.1100,18.5800,13.0026
