year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,0.1000,8.8600,-7.9500,16.8100,1.6809
1981,3.3000,9.9800,-6.4500,16.4300,54.2205
1982,5.5000,9.9000,-6.1500,16.0500,88.2508
1983,6.2000,8.9300,-7.2700,16.2000,100.4424
1984,7.2000,9.5400,-8.3100,17.8400,128.4813
1985,5.4000,9.3500,-7.6000,16.9500,91.5536
1986,0.7000,9.2400,-6.9000,16.1400,11.2989
1987,6.6000,10.0900,-3.8300,13.9200,91.8656
1988,5.3000,8.4400,-6.0100,14.4500,76.6029
1989,26.2000,9.4600,-7.0600,16.5100,432.6462
1990,14.6000,9.6000,-4.2600,13.8600,202.4209
1991,5.8000,9.8300,-4.6400,14.4700,83.9413
1992,8.1000,10.1900,-6.2100,16.4000,132.8142
1993,11.8000,9.7100,-6.1300,15.8400,186.8969
1994,3.2000,10.4800,-5.7700,16.2500,52.0013
1995,1.6000,9.4500,-5.1600,14.6100,23.3776
1996,0.4000,8.2100,-6.4100,14.6200,5.8492
1997,8.1000,11.2400,-4.3400,15.5800,126.1825
1998,3.1000,10.6400,-4.8100,15.4500,47.9057
1999,0.2000,11.0400,-3.7100,14.7500,2.9505
2000,5.6000,11.0300,-6.1800,17.2100,96.3918
2001,9.7000,10.3900,-3.3100,13.7000,132.9034
2002,4.3000,10.8200,-3.4400,14.2600,61.3115
2003,7.9000,9.7600,-5.9900,15.7500,124.4055
2004,0.3000,10.8700,-7.5000,18.3700,5.5109
2005,5.9000,9.7500,-7.1500,16.8900,99.6775
2006,11.7000,10.3600,-7.4200,17.7700,207.9460
2007,5.1000,10.2600,-5.2600,15.5200,79.1456
2008,14.3000,11.2400,-9.3300,20.5800,294.2589
2009,4.5000,10.6400,-5.0600,15.7000,70.6555
2010,10.8000,8.5800,-5.6900,14.2700,154.0732
2011,3.6000,8.9300,-6.8400,15.7700,56.7620
2012,2.0000,10.3900,-7.7500,18.1500,36.2925
2013,1.8000,12.0100,-5.0000,17.0100,30.6136
2014,14.4000,11.3500,-5.1800,16.5300,238.0633
2015,6.6000,10.8100,-4.6900,15.5000,102.3053
2016,26.4000,11.0200,-6.7700,17.8000,469.7970
2017,21.7000,10.5700,-3.3300,13.8900,301.4775
2018,5.0000,13.2800,-5.8400,19.1200,95.5804
2019,5.4000,11.1900,-6.2200,17.4100,94.0097
