year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,7.5000,-0.5900,-12.7600,12.1700,91.2446
1981,5.6000,0.5600,-10.6900,11.2600,63.0358
1982,14.3000,-0.3900,-10.2900,9.9000,141.5672
1983,6.8000,-1.2800,-11.7800,10.5000,71.3977
1984,8.3000,-0.2600,-12.3900,12.1300,100.6730
1985,2.5000,-0.4600,-11.5200,11.0700,27.6725
1986,6.9000,-0.4300,-10.9800,10.5500,72.8222
1987,6.6000,-0.1900,-8.8000,8.6200,56.8609
1988,9.9000,-1.4300,-10.2600,8.8200,87.3628
1989,10.7000,-0.8700,-10.1800,9.3000,99.5627
1990,11.7000,-0.3900,-9.3000,8.9100,104.1933
1991,7.9000,-0.1500,-9.5100,9.3600,73.9350
1992,8.7000,-0.1100,-9.8600,9.7500,84.8401
1993,9.5000,-0.1500,-9.7200,9.5700,90.8840
1994,7.8000,0.5500,-9.8900,10.4400,81.4490
1995,13.8000,-0.9100,-10.9300,10.0200,138.2800
1996,7.7000,-0.8600,-11.5100,10.6600,82.0479
1997,5.5000,1.3600,-9.6700,11.0200,60.6274
1998,12.2000,1.3200,-9.7400,11.0700,135.0066
1999,5.4000,0.6600,-9.2700,9.9300,53.6033
2000,10.9000,0.7500,-10.9700,11.7200,127.7401
2001,8.7000,-0.0300,-9.6100,9.5800,83.3326
2002,8.4000,0.5100,-9.0700,9.5700,80.3963
2003,7.2000,0.1900,-8.8100,8.9900,64.7463
2004,12.2000,1.3400,-10.4100,11.7500,143.3775
2005,9.2000,1.0300,-9.8100,10.8400,99.7418
2006,23.8000,0.2300,-9.9800,10.2100,243.0877
2007,11.9000,0.7100,-8.5300,9.2400,109.9540
2008,8.3000,1.8200,-12.0700,13.9000,115.3406
2009,4.9000,1.7200,-8.9400,10.6600,52.2269
2010,5.7000,-0.6500,-9.1600,8.5100,48.5011
2011,5.7000,-0.5000,-11.3900,10.8900,62.0609
2012,3.8000,0.7400,-11.7500,12.4800,47.4400
2013,11.2000,2.6900,-9.5400,12.2300,136.9657
2014,16.7000,1.1000,-9.3500,10.4500,174.4956
2015,13.8000,1.2300,-9.3100,10.5400,145.3967
2016,12.7000,1.2500,-10.4800,11.7300,148.9881
2017,4.0000,0.1600,-7.6400,7.8000,31.1906
2018,13.9000,3.0300,-10.7000,13.7300,190.7923
2019,15.2000,1.4000,-11.2200,12.6200,191.8394
