year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,21.5000,4.5000,-8.5500,13.0600,280.6934
1981,4.6000,4.7600,-7.7400,12.5000,57.4994
1982,17.6000,2.9400,-8.0600,11.0000,193.6038
1983,17.0000,2.5500,-10.9300,13.4800,229.1428
1984,2.1000,4.2700,-8.9700,13.2500,27.8221
1985,3.2000,4.3600,-8.1700,12.5300,40.1025
1986,14.6000,3.2000,-8.4700,11.6600,170.3019
1987,6.9000,3.8200,-6.6300,10.4500,72.1323
1988,18.2000,3.5400,-6.8300,10.3700,188.8115
1989,12.0000,2.9900,-8.3900,11.3800,136.5748
1990,13.2000,3.4000,-6.9900,10.3900,137.1043
1991,10.9000,4.3100,-7.2200,11.5300,125.7102
1992,9.0000,4.5600,-8.4800,13.0400,117.3305
1993,16.5000,3.9400,-8.1700,12.1100,199.8911
1994,10.4000,4.2500,-6.9300,11.1800,116.2954
1995,31.0000,3.7200,-9.9300,13.6400,422.8640
1996,5.4000,4.8500,-8.0600,12.9100,69.7102
1997,5.0000,5.0500,-8.6700,13.7200,68.6056
1998,11.3000,5.7600,-7.1700,12.9200,146.0446
1999,13.2000,5.1000,-7.0400,12.1400,160.2773
2000,16.2000,3.8100,-8.9800,12.7800,207.0742
2001,6.9000,3.4900,-7.6100,11.1000,76.5762
2002,10.1000,4.8400,-7.5200,12.3500,124.7823
2003,4.5000,4.7100,-5.9200,10.6300,47.8440
2004,15.9000,5.3200,-8.0900,13.4100,213.2833
2005,22.0000,4.2300,-6.8200,11.0500,243.1356
2006,14.5000,3.6700,-6.5900,10.2600,148.7640
2007,13.6000,5.5700,-7.9700,13.5500,184.2577
2008,10.9000,5.0000,-9.3000,14.3000,155.8820
2009,12.3000,5.2200,-6.7500,11.9700,147.2069
2010,7.2000,4.4900,-6.4200,10.9100,78.5610
2011,13.5000,4.1200,-8.6900,12.8100,172.9145
2012,6.9000,4.0300,-8.7700,12.8100,88.3554
2013,11.7000,5.0500,-7.7500,12.8000,149.7597
2014,9.4000,4.3800,-7.6300,12.0000,112.8363
2015,23.4000,5.1600,-6.8100,11.9700,280.0923
2016,9.0000,5.2100,-8.7600,13.9700,125.7121
2017,28.9000,4.5500,-6.1000,10.6500,307.6901
2018,8.9000,5.5000,-7.6800,13.1700,117.2336
2019,8.8000,4.8400,-7.8000,12.6400,111.2048
