year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,3.2000,-0.9700,-23.7400,22.7800,72.8900
1981,9.0000,2.2100,-24.9000,27.1100,243.9585
1982,1.7000,2.1000,-18.1200,20.2200,34.3740
1983,6.0000,1.8100,-20.6900,22.4900,134.9593
1984,11.7000,-0.9400,-23.8300,22.8900,267.7940
1985,12.0000,1.4000,-22.7400,24.1400,289.6403
1986,7.1000,2.5600,-21.7000,24.2600,172.2289
1987,6.4000,0.0100,-21.2400,21.2600,136.0407
1988,10.2000,0.0400,-21.4400,21.4800,219.0490
1989,9.8000,3.3300,-19.0500,22.3700,219.2634
1990,8.0000,4.4000,-20.7600,25.1700,201.3237
1991,7.0000,1.5800,-20.2800,21.8600,153.0305
1992,3.3000,3.6700,-18.4400,22.1100,72.9674
1993,6.6000,3.0500,-19.5700,22.6200,149.3140
1994,9.0000,1.6700,-19.4800,21.1600,190.3954
1995,6.8000,0.9500,-18.9100,19.8500,135.0107
1996,3.3000,3.2500,-18.6100,21.8700,72.1592
1997,14.8000,3.3900,-21.0400,24.4300,361.5672
1998,10.5000,5.6400,-18.4700,24.1000,253.1000
1999,11.0000,0.5100,-18.3500,18.8600,207.4207
2000,12.1000,3.3300,-22.3100,25.6400,310.2085
2001,9.1000,1.3100,-24.3000,25.6100,233.0490
2002,12.4000,5.1400,-18.4000,23.5500,291.9808
2003,11.0000,2.1600,-21.3100,23.4700,258.1549
2004,16.9000,1.4000,-20.0900,21.4900,363.1651
2005,11.9000,1.5500,-22.9900,24.5500,292.1042
2006,19.7000,2.1300,-21.7200,23.8400,469.7460
2007,9.5000,2.3600,-17.8900,20.2600,192.4358
2008,5.6000,5.0300,-19.4300,24.4600,136.9522
2009,25.6000,3.9800,-20.5900,24.5700,629.0297
2010,14.9000,-0.3400,-23.4000,23.0600,343.5591
2011,31.0000,2.3100,-22.7900,25.1000,778.1255
2012,10.1000,2.3300,-23.7300,26.0600,263.1957
2013,27.2000,-0.1300,-24.9900,24.8600,676.2695
2014,12.1000,4.7000,-18.0200,22.7200,274.8717
2015,9.2000,3.0100,-17.9100,20.9200,192.4727
2016,11.7000,3.2200,-21.9700,25.1900,294.7085
2017,7.6000,4.2300,-19.5900,23.8200,181.0346
2018,8.7000,4.1200,-23.1600,27.2800,237.2944
2019,3.9000,3.4600,-17.7800,21.2400,82.8178
