year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,2.6000,9.5000,-5.8300,15.3300,39.8682
1981,3.3000,11.1200,-4.6000,15.7200,51.8636
1982,4.7000,10.3000,-4.2200,14.5200,68.2386
1983,2.3000,9.1800,-5.6500,14.8200,34.0973
1984,5.5000,10.2300,-5.9400,16.1700,88.9228
1985,13.6000,9.9600,-6.2200,16.1700,219.9406
1986,1.5000,9.9500,-4.6500,14.6000,21.8950
1987,7.8000,10.6700,-2.6900,13.3600,104.1877
1988,7.7000,8.7800,-4.5600,13.3300,102.6575
1989,18.5000,9.6500,-4.9000,14.5500,269.1357
1990,27.3000,10.0100,-3.3800,13.3800,365.3307
1991,7.6000,9.9600,-3.2600,13.2200,100.4784
1992,5.4000,10.7600,-4.7100,15.4600,83.5067
1993,8.1000,9.9100,-4.5100,14.4200,116.7908
1994,5.2000,10.9700,-4.6300,15.6000,81.1176
1995,2.9000,10.4500,-3.7000,14.1500,41.0382
1996,7.6000,8.8700,-5.0400,13.9200,105.7675
1997,7.1000,11.7100,-3.7200,15.4300,109.5362
1998,3.8000,10.7500,-3.7400,14.4800,55.0413
1999,0.0000,11.4900,-2.6300,14.1200,0.0000
2000,11.1000,12.1300,-4.9500,17.0800,189.5500
2001,11.4000,10.6400,-2.2500,12.9000,147.0107
2002,4.3000,10.5300,-2.1200,12.6500,54.4112
2003,15.8000,10.3700,-4.0400,14.4100,227.6372
2004,1.1000,11.8900,-3.4700,15.3600,16.9014
2005,8.4000,11.7200,-3.9700,15.6900,131.7735
2006,13.7000,11.7200,-4.6100,16.3400,223.8203
2007,10.8000,11.9000,-2.9500,14.8500,160.3568
2008,23.7000,12.0200,-6.4500,18.4700,437.7938
2009,4.5000,11.6100,-2.8200,14.4300,64.9342
2010,6.0000,10.1800,-3.2500,13.4300,80.5767
2011,6.6000,10.4000,-4.8700,15.2700,100.7898
2012,5.9000,10.7900,-4.8600,15.6500,92.3517
2013,8.6000,12.7900,-3.5400,16.3300,140.4407
2014,7.8000,11.3100,-3.7400,15.0500,117.3710
2015,7.3000,11.3500,-2.8300,14.1800,103.5145
2016,17.9000,11.6600,-4.1200,15.7800,282.5320
2017,11.1000,11.2200,-1.7600,12.9800,144.0968
2018,10.7000,13.0500,-4.3400,17.3800,186.0146
2019,6.0000,11.0700,-4.4300,15.5100,93.0301
