year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,3.9000,5.7600,-9.6300,15.3800,59.9967
1981,1.8000,7.0900,-7.9700,15.0600,27.1043
1982,3.5000,6.2500,-7.7500,14.0000,49.0041
1983,1.9000,5.1500,-8.7500,13.8900,26.3995
1984,3.3000,6.1800,-10.0900,16.2700,53.6821
1985,2.0000,5.5100,-9.4500,14.9600,29.9152
1986,3.7000,6.0900,-8.0300,14.1200,52.2528
1987,2.7000,6.5100,-5.9400,12.4500,33.6262
1988,9.7000,5.2400,-7.5200,12.7500,123.6872
1989,9.6000,5.8900,-8.4200,14.3100,137.3774
1990,9.1000,6.0800,-6.4500,12.5400,114.0771
1991,2.2000,5.9200,-7.1800,13.1000,28.8213
1992,7.7000,6.3100,-8.3400,14.6500,112.7918
1993,7.0000,6.3400,-6.6900,13.0300,91.2198
1994,0.9000,6.6600,-7.6900,14.3600,12.9217
1995,5.9000,5.6300,-8.2800,13.9100,82.0777
1996,6.8000,5.3200,-9.2000,14.5200,98.7553
1997,1.0000,7.6500,-6.9400,14.5900,14.5889
1998,4.9000,7.1100,-7.5500,14.6600,71.8331
1999,1.2000,7.0700,-6.5500,13.6100,16.3343
2000,1.9000,7.2400,-8.2700,15.5100,29.4742
2001,0.5000,6.3900,-6.5800,12.9700,6.4840
2002,5.3000,6.5800,-6.3800,12.9600,68.7016
2003,5.3000,6.3800,-7.2400,13.6200,72.1883
2004,5.2000,7.7400,-7.7000,15.4400,80.3120
2005,2.4000,7.4500,-7.8900,15.3400,36.8109
2006,9.6000,7.0100,-7.7000,14.7100,141.1828
2007,0.1000,7.0400,-5.8200,12.8600,1.2859
2008,9.2000,8.4400,-10.1200,18.5600,170.7220
2009,3.3000,8.1300,-5.9900,14.1200,46.5864
2010,5.4000,5.7700,-6.3100,12.0700,65.1939
2011,7.3000,6.2700,-8.5200,14.7800,107.9076
2012,5.2000,7.4500,-9.6100,17.0600,88.7286
2013,6.2000,9.2700,-6.5900,15.8500,98.2815
2014,5.2000,7.9300,-6.3000,14.2400,74.0383
2015,11.1000,8.0700,-6.5900,14.6600,162.7330
2016,9.3000,7.5700,-7.5200,15.0800,140.2801
2017,1.0000,6.6700,-5.5300,12.2000,12.1974
2018,9.4000,8.9000,-8.6300,17.5300,164.8027
2019,6.5000,7.5400,-9.3400,16.8800,109.6932
