year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,3.9000,5.2200,-11.8200,17.0500,66.4800
1981,12.5000,7.4300,-12.8500,20.2800,253.5196
1982,4.4000,7.2600,-10.3100,17.5700,77.2972
1983,3.9000,7.3700,-11.3700,18.7400,73.0671
1984,1.7000,5.7300,-11.1100,16.8400,28.6341
1985,14.0000,5.5500,-12.9400,18.4900,258.8898
1986,2.5000,7.1400,-12.4300,19.5700,48.9202
1987,6.9000,6.0300,-10.4100,16.4400,113.4090
1988,3.5000,5.6900,-9.7700,15.4600,54.1080
1989,5.0000,8.1600,-9.0000,17.1500,85.7716
1990,17.3000,7.5500,-10.5800,18.1300,313.6306
1991,2.0000,5.9900,-9.8100,15.8000,31.6047
1992,4.0000,6.7300,-9.6200,16.3500,65.4139
1993,7.4000,6.8600,-9.8100,16.6700,123.3483
1994,4.2000,7.3400,-9.7900,17.1300,71.9561
1995,6.5000,6.2600,-9.4500,15.7200,102.1635
1996,2.0000,6.5500,-10.0400,16.5900,33.1791
1997,5.4000,7.5300,-9.1400,16.6700,90.0440
1998,7.2000,8.6300,-9.0700,17.6900,127.3955
1999,1.7000,6.9500,-9.1600,16.1000,27.3757
2000,8.9000,7.4200,-12.0200,19.4300,172.9616
2001,9.3000,8.0700,-10.8600,18.9300,176.0548
2002,2.2000,8.6600,-7.7400,16.4000,36.0698
2003,3.7000,7.6200,-9.7900,17.4100,64.3989
2004,5.8000,7.6300,-8.4900,16.1200,93.4802
2005,9.6000,6.4400,-11.3400,17.7800,170.7010
2006,2.0000,6.8600,-10.6400,17.5100,35.0106
2007,6.7000,7.2100,-8.5200,15.7300,105.3895
2008,1.6000,7.5700,-10.7300,18.3000,29.2753
2009,5.1000,7.8900,-9.6800,17.5700,89.6252
2010,13.4000,3.9100,-13.3200,17.2300,230.9092
2011,5.7000,5.3700,-11.8200,17.2000,98.0305
2012,1.4000,6.5500,-13.3600,19.9200,27.8838
2013,7.3000,5.6500,-13.8900,19.5400,142.6582
2014,3.0000,7.4600,-10.1400,17.5900,52.7762
2015,8.4000,6.4100,-10.1200,16.5200,138.7854
2016,6.8000,6.9000,-12.0500,18.9500,128.8342
2017,6.7000,7.4800,-9.8100,17.2900,115.8310
2018,0.4000,8.0700,-12.5100,20.5900,8.2345
2019,6.3000,6.6200,-11.1000,17.7200,111.6395
