year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,2.5000,3.0100,-20.6800,23.6900,59.2270
1981,4.4000,5.2000,-17.4900,22.6800,99.8117
1982,4.7000,5.1200,-15.3700,20.5000,96.3372
1983,5.9000,5.1500,-17.9900,23.1500,136.5779
1984,6.0000,4.0300,-19.5700,23.6000,141.5718
1985,7.4000,5.3500,-19.5900,24.9400,184.5556
1986,10.1000,4.7400,-19.8800,24.6200,248.7084
1987,8.0000,2.8200,-17.6000,20.4200,163.3919
1988,6.4000,3.8300,-18.4600,22.2900,142.6267
1989,5.6000,5.2900,-15.9300,21.2200,118.8459
1990,17.1000,6.9500,-18.8800,25.8300,441.7678
1991,4.9000,5.0100,-15.5100,20.5300,100.5740
1992,12.2000,5.6800,-17.7000,23.3800,285.2551
1993,9.3000,5.9000,-16.7600,22.6600,210.7279
1994,11.5000,4.5500,-18.9900,23.5400,270.6981
1995,5.4000,3.9300,-14.8900,18.8300,101.6658
1996,7.2000,6.1000,-15.5100,21.6000,155.5361
1997,11.2000,6.0700,-16.8100,22.8800,256.2636
1998,3.3000,7.8200,-15.7200,23.5400,77.6768
1999,5.7000,3.4800,-15.7200,19.2000,109.4304
2000,8.8000,5.6400,-17.5600,23.2100,204.2332
2001,7.2000,5.3700,-21.3200,26.6900,192.1882
2002,11.2000,7.2500,-15.1100,22.3600,250.4323
2003,3.0000,7.3600,-17.2100,24.5700,73.7027
2004,11.2000,5.0200,-15.7800,20.7900,232.8597
2005,14.9000,4.6100,-17.7100,22.3200,332.5486
2006,17.5000,4.8400,-18.7800,23.6200,413.2959
2007,8.2000,5.0100,-12.8400,17.8500,146.3496
2008,12.3000,7.7700,-15.2500,23.0300,283.2144
2009,14.8000,6.0200,-17.8000,23.8200,352.4809
2010,18.0000,3.0200,-19.1400,22.1600,398.8926
2011,16.3000,5.0800,-19.0500,24.1300,393.3438
2012,2.4000,5.5200,-18.4600,23.9800,57.5598
2013,23.7000,3.3900,-21.5700,24.9600,591.6098
2014,8.6000,6.8400,-16.8200,23.6600,203.5057
2015,27.2000,5.4200,-14.9100,20.3300,552.8748
2016,17.9000,6.6000,-16.4400,23.0400,412.3885
2017,5.3000,7.4000,-15.3000,22.7000,120.2866
2018,13.5000,6.3800,-19.5500,25.9200,349.9568
2019,1.8000,7.1300,-12.8200,19.9500,35.9067
