year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,0.3000,12.6800,-8.5100,21.2000,6.3586
1981,4.8000,14.6500,-9.4600,24.1100,115.7389
1982,0.0000,14.0700,-7.2600,21.3300,0.0000
1983,0.4000,13.1800,-7.4800,20.6600,8.2655
1984,0.3000,12.8500,-9.8600,22.7100,6.8128
1985,5.9000,12.2200,-14.3000,26.5200,156.4659
1986,0.0000,13.3900,-7.8100,21.2100,0.0000
1987,0.9000,13.1500,-6.5800,19.7400,17.7620
1988,1.6000,12.1600,-8.6900,20.8500,33.3545
1989,0.6000,14.0700,-8.1700,22.2500,13.3477
1990,0.5000,13.5700,-6.1100,19.6800,9.8414
1991,0.6000,13.2500,-7.5100,20.7500,12.4514
1992,0.8000,13.7500,-7.0500,20.8000,16.6369
1993,1.6000,13.3300,-6.6100,19.9300,31.8941
1994,0.5000,13.1600,-8.6300,21.7900,10.8932
1995,1.6000,13.2400,-8.0200,21.2600,34.0200
1996,0.9000,12.9200,-8.8400,21.7600,19.5861
1997,0.4000,16.7900,-7.2900,24.0800,9.6337
1998,2.1000,13.3000,-7.5000,20.8000,43.6822
1999,1.0000,12.9000,-6.2100,19.1100,19.1056
2000,1.2000,15.0600,-7.3400,22.4000,26.8858
2001,0.3000,14.4400,-6.7100,21.1400,6.3431
2002,4.7000,13.7200,-13.5700,27.2900,128.2816
2003,11.2000,12.2200,-12.9200,25.1300,281.5012
2004,0.4000,15.2400,-7.7000,22.9400,9.1752
2005,2.7000,15.0900,-9.8900,24.9800,67.4494
2006,5.0000,13.9700,-12.8900,26.8600,134.2919
2007,3.9000,15.1300,-7.8000,22.9200,89.3986
2008,8.4000,15.7300,-11.9600,27.6900,232.5938
2009,0.0000,15.5600,-6.8300,22.3900,0.0000
2010,1.8000,11.4400,-8.6100,20.0600,36.1023
2011,2.9000,13.8900,-9.7100,23.6000,68.4404
2012,0.4000,15.0400,-9.0600,24.1000,9.6390
2013,4.5000,16.2300,-8.2900,24.5300,110.3668
2014,2.1000,14.5400,-7.9400,22.4800,47.2176
2015,0.0000,15.0100,-6.1200,21.1300,0.0000
2016,0.8000,15.1900,-6.7100,21.9000,17.5218
2017,3.3000,15.5000,-8.8100,24.3100,80.2194
2018,1.5000,16.0700,-9.1000,25.1700,37.7560
2019,3.2000,15.3500,-9.1400,24.4900,78.3573
