year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,2.2000,8.6900,-8.1400,16.8300,37.0290
1981,4.4000,10.3100,-7.5600,17.8700,78.6173
1982,0.8000,9.2000,-7.1800,16.3800,13.1005
1983,4.5000,8.4100,-8.2800,16.6900,75.1187
1984,0.9000,8.8900,-9.2900,18.1800,16.3653
1985,1.2000,8.5300,-9.0700,17.6000,21.1245
1986,1.9000,9.0900,-7.6500,16.7400,31.8043
1987,5.5000,9.3000,-5.4900,14.7900,81.3449
1988,12.3000,8.2500,-7.0000,15.2500,187.6020
1989,8.0000,9.5800,-7.6900,17.2700,138.1546
1990,3.9000,9.3100,-5.3500,14.6700,57.1946
1991,0.4000,9.3100,-6.5400,15.8500,6.3399
1992,6.6000,9.5800,-7.5000,17.0800,112.7167
1993,5.9000,9.2900,-5.7100,15.0000,88.4818
1994,0.3000,9.3100,-7.0800,16.3900,4.9163
1995,9.8000,8.6200,-7.1300,15.7500,154.3448
1996,3.2000,9.3900,-8.3700,17.7500,56.8128
1997,1.9000,11.4800,-6.8600,18.3500,34.8572
1998,5.4000,10.3900,-7.1100,17.5000,94.4833
1999,5.2000,10.1000,-5.9000,16.0000,83.2170
2000,8.4000,10.2400,-7.3300,17.5700,147.5964
2001,2.6000,9.4600,-6.0400,15.5000,40.3082
2002,5.4000,9.8600,-6.1800,16.0400,86.6326
2003,9.2000,9.7200,-7.2200,16.9500,155.9147
2004,8.6000,10.8600,-7.1900,18.0500,155.2482
2005,2.7000,10.4100,-6.6800,17.0800,46.1275
2006,6.2000,9.8500,-7.2000,17.0500,105.7100
2007,2.5000,10.1300,-5.0000,15.1300,37.8290
2008,13.4000,11.8800,-9.5500,21.4300,287.1758
2009,4.9000,11.8000,-5.4700,17.2700,84.6177
2010,7.8000,8.6400,-5.2300,13.8800,108.2476
2011,6.9000,9.7400,-8.6000,18.3400,126.5782
2012,2.7000,10.9600,-9.3800,20.3300,54.8944
2013,6.8000,12.2800,-7.4300,19.7100,134.0234
2014,0.0000,10.7800,-6.5100,17.2800,0.0000
2015,9.1000,11.0600,-7.4700,18.5300,168.6012
2016,6.2000,11.2200,-7.6600,18.8800,117.0631
2017,1.4000,11.0800,-4.8800,15.9600,22.3385
2018,3.1000,12.3600,-8.2300,20.5900,63.8181
2019,9.6000,11.3400,-9.5800,20.9200,200.8371
