year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,4.1000,12.7700,-3.1900,15.9500,65.4096
1981,7.9000,14.8700,-3.4800,18.3400,144.9181
1982,6.5000,15.0900,-2.5000,17.5900,114.3149
1983,1.2000,14.3400,-2.6000,16.9400,20.3283
1984,0.2000,12.6700,-3.1900,15.8600,3.1724
1985,10.1000,12.5300,-3.2200,15.7500,159.0577
1986,11.9000,13.7700,-3.4500,17.2200,204.9252
1987,10.2000,13.2500,-2.0300,15.2800,155.8673
1988,2.2000,13.0800,-2.1100,15.1900,33.4259
1989,4.4000,14.7400,-0.9100,15.6500,68.8515
1990,51.4000,13.2700,-2.1300,15.4000,791.4830
1991,1.1000,12.2600,-1.3200,13.5800,14.9414
1992,8.9000,13.9100,-1.1400,15.0500,133.9686
1993,2.4000,14.0200,-1.6300,15.6600,37.5720
1994,2.8000,14.1800,-1.1800,15.3600,43.0060
1995,6.8000,13.7600,-0.9100,14.6700,99.7465
1996,1.9000,13.5200,-1.7400,15.2500,28.9840
1997,17.2000,14.0500,-0.9800,15.0400,258.6294
1998,24.2000,14.5500,-1.2000,15.7400,380.9635
1999,0.2000,13.9100,-0.0600,13.9700,2.7937
2000,15.3000,14.9500,-2.8200,17.7600,271.7943
2001,23.1000,15.3600,-2.0100,17.3700,401.2158
2002,1.4000,15.2900,0.4500,14.8400,20.7795
2003,13.1000,14.2600,-2.1800,16.4400,215.3324
2004,2.5000,14.6400,-0.0500,14.6900,36.7352
2005,21.9000,14.1800,-3.2700,17.4500,382.1645
2006,7.1000,13.9500,-2.1700,16.1200,114.4206
2007,6.4000,14.6000,-0.6700,15.2700,97.7136
2008,2.5000,15.2300,-1.4100,16.6400,41.5954
2009,3.9000,14.9000,-1.0300,15.9300,62.1139
2010,7.2000,12.3700,-3.0300,15.4000,110.8770
2011,10.8000,14.0700,-2.8000,16.8700,182.2276
2012,1.8000,14.7500,-2.8300,17.5800,31.6394
2013,24.4000,13.5000,-3.6200,17.1300,417.8618
2014,5.2000,16.2000,-0.7000,16.9000,87.8805
2015,7.6000,14.8900,-0.3100,15.2100,115.5633
2016,15.3000,15.1800,-1.4800,16.6700,255.0418
2017,12.9000,15.7700,-0.5800,16.3500,210.9097
2018,1.3000,14.9900,-2.1700,17.1600,22.3055
2019,5.5000,15.2000,-2.4800,17.6700,97.2036
