year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,2.9000,11.3700,0.9700,10.4000,30.1589
1981,14.9000,12.7700,1.8100,10.9600,163.2655
1982,22.6000,11.5900,1.2200,10.3700,234.2921
1983,14.1000,11.3400,1.0300,10.3100,145.3737
1984,16.6000,12.1200,0.2600,11.8700,196.9699
1985,20.8000,11.5700,0.7700,10.8000,224.6752
1986,14.1000,11.9400,1.4300,10.5100,148.1927
1987,14.6000,11.7100,3.2100,8.5000,124.0640
1988,12.6000,11.1100,1.8600,9.2500,116.5827
1989,43.5000,11.0800,0.7300,10.3600,450.5780
1990,31.1000,11.6500,1.6000,10.0500,312.4536
1991,10.1000,11.5000,2.4300,9.0700,91.6407
1992,14.0000,11.8000,2.2500,9.5500,133.7227
1993,29.9000,11.3000,1.9000,9.4000,280.9286
1994,18.4000,12.4000,1.8800,10.5200,193.5693
1995,16.3000,12.5400,2.0700,10.4700,170.6464
1996,16.8000,10.6800,1.4700,9.2100,154.7480
1997,26.1000,12.5000,2.3300,10.1600,265.2945
1998,18.5000,12.7400,1.9700,10.7600,199.0864
1999,0.1000,12.6800,4.5500,8.1300,0.8127
2000,22.9000,13.7800,1.7800,12.0000,274.8290
2001,13.5000,13.3800,3.0600,10.3300,139.4446
2002,2.7000,13.2500,3.4000,9.8400,26.5772
2003,9.2000,13.0400,3.0200,10.0200,92.2056
2004,3.1000,13.7800,3.2300,10.5600,32.7209
2005,15.2000,14.2000,2.5600,11.6500,177.0121
2006,17.9000,13.9700,2.6700,11.3000,202.1831
2007,5.4000,13.8100,3.5800,10.2400,55.2707
2008,12.5000,14.0500,1.5300,12.5200,156.5040
2009,2.5000,13.2500,3.3700,9.8800,24.6917
2010,2.9000,12.5100,3.5500,8.9600,25.9833
2011,4.4000,13.1900,1.7900,11.4100,50.1900
2012,1.7000,13.7000,2.4400,11.2600,19.1353
2013,6.5000,14.6600,3.2000,11.4600,74.5099
2014,10.1000,13.5600,3.0100,10.5500,106.5538
2015,7.2000,13.6700,3.2800,10.4000,74.8442
2016,5.1000,13.8300,3.0500,10.7800,54.9719
2017,11.9000,13.3000,4.0800,9.2200,109.6927
2018,13.0000,14.6300,2.3700,12.2600,159.4042
2019,6.4000,13.8800,2.2700,11.6100,74.3074
