year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,10.8000,10.9900,-5.7100,16.7000,180.3858
1981,7.9000,13.1800,-6.0700,19.2500,152.0952
1982,27.8000,13.4200,-6.1800,19.6100,545.0519
1983,4.2000,12.8300,-5.1500,17.9700,75.4901
1984,1.6000,11.3200,-5.8000,17.1200,27.3983
1985,30.2000,11.0800,-5.8000,16.8800,509.7563
1986,6.2000,12.5900,-5.7000,18.2900,113.4059
1987,20.5000,11.1000,-4.8700,15.9700,327.3835
1988,1.3000,11.4200,-4.7700,16.1900,21.0454
1989,6.4000,13.5600,-3.2400,16.7900,107.4693
1990,19.9000,12.1800,-4.2500,16.4200,326.8344
1991,1.7000,11.2200,-3.8100,15.0400,25.5633
1992,5.5000,12.5800,-3.5000,16.0700,88.4004
1993,4.4000,12.6200,-3.3700,15.9900,70.3490
1994,2.8000,13.1300,-3.4300,16.5600,46.3662
1995,5.3000,12.5000,-2.9300,15.4300,81.8026
1996,2.7000,12.4800,-3.8000,16.2800,43.9571
1997,8.8000,13.4000,-3.7700,17.1700,151.0956
1998,11.3000,13.9500,-3.0100,16.9600,191.5983
1999,0.4000,12.3200,-1.9100,14.2300,5.6923
2000,16.1000,13.3100,-5.1600,18.4700,297.3006
2001,16.8000,13.8900,-3.9500,17.8500,299.8086
2002,1.5000,14.4300,-1.7300,16.1500,24.2324
2003,8.1000,13.7200,-3.3700,17.0900,138.4521
2004,0.8000,13.5800,-2.1500,15.7300,12.5856
2005,9.1000,12.8200,-3.7600,16.5800,150.8646
2006,11.0000,13.1800,-3.5100,16.6900,183.6059
2007,0.7000,13.3200,-1.4800,14.8000,10.3605
2008,11.0000,14.0400,-2.6000,16.6400,183.0182
2009,10.9000,14.1100,-2.6800,16.7900,182.9970
2010,11.2000,11.7000,-4.2700,15.9700,178.8397
2011,4.8000,13.7000,-3.5900,17.3000,83.0184
2012,8.4000,13.8300,-3.7400,17.5700,147.5972
2013,14.5000,12.8200,-4.4200,17.2400,250.0210
2014,2.5000,15.1300,-1.6300,16.7600,41.9095
2015,21.6000,14.1900,-1.7700,15.9600,344.8351
2016,9.0000,14.8400,-2.7300,17.5700,158.1090
2017,17.2000,15.4600,-1.5000,16.9700,291.8030
2018,0.2000,15.0000,-3.2400,18.2400,3.6489
2019,1.7000,15.0000,-2.5500,17.5500,29.8314
