year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,1.8000,8.5600,-4.1400,12.7000,22.8635
1981,21.1000,10.6800,-4.4500,15.1400,319.3689
1982,7.4000,9.8500,-1.7600,11.6100,85.9058
1983,16.6000,10.2200,-1.7600,11.9800,198.8796
1984,7.7000,9.2300,-3.3000,12.5300,96.5182
1985,38.1000,8.5200,-3.9200,12.4400,473.9456
1986,28.6000,10.3200,-4.0400,14.3700,410.8708
1987,22.9000,8.0300,-2.4600,10.5000,240.3576
1988,5.9000,9.5200,-1.2600,10.7700,63.5633
1989,24.6000,11.7500,-0.5300,12.2800,302.0898
1990,60.9000,9.6200,-2.4200,12.0400,733.2125
1991,25.8000,9.5500,-1.7400,11.2800,291.1412
1992,27.8000,10.5200,-1.1900,11.7100,325.5582
1993,16.4000,10.9700,-1.1100,12.0800,198.1405
1994,4.8000,10.3100,-1.2300,11.5400,55.4118
1995,8.9000,9.8700,-0.7700,10.6300,94.6429
1996,15.1000,9.7200,-2.1000,11.8200,178.4091
1997,29.4000,11.0500,-1.3100,12.3700,363.5466
1998,10.9000,10.7600,-0.9600,11.7200,127.7346
1999,1.8000,10.2200,0.2900,9.9200,17.8634
2000,12.8000,10.6000,-2.9700,13.5700,173.6724
2001,33.5000,10.9500,-2.6500,13.6000,455.5660
2002,5.0000,12.0500,-0.2900,12.3300,61.6726
2003,20.4000,10.8700,-2.3000,13.1700,268.7271
2004,10.2000,11.3000,-0.4500,11.7600,119.9113
2005,22.2000,9.5600,-2.9900,12.5600,278.7264
2006,46.8000,9.6700,-2.8400,12.5000,585.1899
2007,11.2000,11.0100,0.2800,10.7200,120.0875
2008,6.1000,10.9700,-1.7300,12.7000,77.4588
2009,13.8000,11.3000,-0.7700,12.0700,166.5210
2010,15.7000,8.0200,-3.5700,11.5900,181.9569
2011,12.6000,10.2500,-3.2000,13.4500,169.4420
2012,2.5000,10.0700,-3.1700,13.2400,33.0971
2013,55.5000,9.1000,-3.8400,12.9400,718.2290
2014,14.3000,12.1200,-0.5500,12.6700,181.2052
2015,37.5000,11.4800,-0.7200,12.2000,457.5172
2016,17.1000,12.1100,-1.6300,13.7400,235.0006
2017,14.7000,12.2700,-0.4400,12.7200,186.9599
2018,12.2000,10.8200,-2.5000,13.3200,162.5131
2019,13.1000,12.1100,-0.9200,13.0300,170.6765
