year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,2.9000,15.0200,3.4900,11.5300,33.4341
1981,0.0000,16.0400,4.8700,11.1800,0.0000
1982,0.4000,14.3400,4.2500,10.0900,4.0348
1983,2.4000,14.3800,3.3300,11.0600,26.5369
1984,5.9000,15.1100,3.1400,11.9700,70.6500
1985,10.4000,15.1100,3.7200,11.3900,118.4995
1986,0.6000,14.8000,4.4000,10.4000,6.2387
1987,0.0000,15.4800,6.7000,8.7800,0.0000
1988,1.8000,14.3800,4.3000,10.0700,18.1350
1989,2.6000,14.1900,4.1200,10.0700,26.1767
1990,3.0000,15.3000,5.2700,10.0300,30.0836
1991,1.9000,14.8300,5.2400,9.5900,18.2239
1992,3.8000,15.1300,4.6900,10.4500,39.7023
1993,1.5000,14.9500,4.6200,10.3200,15.4868
1994,3.1000,15.8100,4.4600,11.3500,35.1876
1995,0.2000,15.2800,4.7000,10.5700,2.1148
1996,1.8000,14.2600,4.2300,10.0400,18.0660
1997,3.6000,16.1800,5.0300,11.1500,40.1457
1998,0.7000,16.5500,5.1600,11.3800,7.9691
1999,0.0000,15.8400,6.1100,9.7300,0.0000
2000,1.6000,16.7300,4.5300,12.2000,19.5178
2001,0.0000,15.9800,5.7600,10.2100,0.0000
2002,0.0000,15.7000,5.6900,10.0100,0.0000
2003,0.0000,16.1500,5.7900,10.3600,0.0000
2004,0.0000,16.7100,5.4400,11.2700,0.0000
2005,5.6000,16.5800,5.0200,11.5600,64.7387
2006,0.9000,16.6700,4.8800,11.7900,10.6105
2007,0.0000,16.8400,6.0700,10.7700,0.0000
2008,3.2000,17.3000,3.7600,13.5400,43.3337
2009,1.2000,15.9400,5.5500,10.3900,12.4643
2010,0.1000,15.5800,6.1500,9.4200,0.9421
2011,2.9000,15.5800,3.9200,11.6600,33.8058
2012,7.2000,15.8700,3.8000,12.0700,86.8693
2013,0.0000,17.7900,5.4600,12.3300,0.0000
2014,7.1000,16.1700,4.9000,11.2700,80.0137
2015,2.3000,16.8700,5.5000,11.3700,26.1575
2016,0.0000,16.7200,5.3300,11.3900,0.0000
2017,0.0000,15.6600,6.6700,8.9900,0.0000
2018,1.3000,17.9100,4.7500,13.1600,17.1106
2019,2.6000,16.8300,4.7000,12.1300,31.5363
