year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,1.8000,3.0300,-16.6500,19.6800,35.4297
1981,9.1000,5.6200,-19.4300,25.0500,227.9513
1982,3.2000,5.2100,-14.5900,19.8000,63.3627
1983,8.8000,4.6100,-17.8200,22.4200,197.3145
1984,3.8000,4.1300,-16.4100,20.5400,78.0574
1985,6.2000,3.2600,-16.6400,19.9100,123.4194
1986,6.7000,4.6400,-19.9300,24.5700,164.6205
1987,8.8000,3.9000,-17.0500,20.9500,184.3983
1988,7.2000,2.6100,-15.2800,17.9000,128.8710
1989,7.5000,6.0900,-13.7200,19.8100,148.5437
1990,6.5000,5.8500,-15.4600,21.3100,138.5002
1991,2.1000,3.6300,-14.2400,17.8700,37.5210
1992,3.5000,5.2600,-17.0400,22.3000,78.0515
1993,3.6000,4.5200,-18.0600,22.5900,81.3063
1994,4.3000,5.4100,-17.6900,23.1000,99.3293
1995,2.5000,3.5600,-16.6500,20.2100,50.5272
1996,2.0000,4.7600,-16.4100,21.1800,42.3503
1997,7.9000,6.3600,-14.6800,21.0300,166.1706
1998,5.8000,7.6500,-13.1400,20.7900,120.5879
1999,2.7000,5.6700,-15.6900,21.3600,57.6797
2000,10.7000,5.6300,-20.4100,26.0300,278.5379
2001,7.2000,5.6600,-16.9600,22.6200,162.8470
2002,0.4000,6.8300,-12.5400,19.3700,7.7473
2003,6.2000,5.8100,-17.4000,23.2100,143.8875
2004,1.4000,6.2500,-13.4700,19.7100,27.5978
2005,8.0000,5.0100,-17.4400,22.4500,179.5977
2006,5.7000,5.1600,-16.8600,22.0200,125.5185
2007,3.0000,5.7000,-14.8100,20.5100,61.5265
2008,4.2000,7.0200,-16.0300,23.0500,96.8023
2009,4.9000,7.1700,-14.7300,21.9000,107.3132
2010,5.2000,3.3400,-17.9600,21.3000,110.7673
2011,7.9000,4.7600,-17.4600,22.2200,175.5456
2012,2.6000,5.2900,-21.3500,26.6500,69.2802
2013,4.2000,5.8900,-19.0900,24.9800,104.9124
2014,1.5000,7.9000,-12.3300,20.2300,30.3482
2015,9.4000,6.4100,-12.7400,19.1500,179.9880
2016,13.5000,6.9900,-17.9600,24.9500,336.8345
2017,3.7000,6.9000,-11.6500,18.5500,68.6492
2018,6.4000,6.7600,-14.3600,21.1300,135.2216
2019,8.6700,6.7600,-14.0900,20.8600,180.7533
