year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,1.7700,7.2900,-10.6100,17.9000,31.6237
1981,0.3000,9.5300,-9.4000,18.9300,5.6804
1982,1.3000,9.3200,-8.5000,17.8300,23.1740
1983,1.9000,8.0900,-9.7100,17.8000,33.8268
1984,0.2000,8.5200,-10.9900,19.5100,3.9017
1985,0.4000,7.7200,-10.8800,18.6000,7.4390
1986,0.3000,8.6400,-9.8100,18.4500,5.5350
1987,0.6000,9.0800,-6.9900,16.0800,9.6455
1988,2.1000,7.4900,-9.3700,16.8500,35.3934
1989,1.6000,9.0900,-8.2300,17.3200,27.7124
1990,0.9000,8.7700,-7.0300,15.8100,14.2265
1991,0.4000,8.1800,-7.6300,15.8100,6.3233
1992,1.5000,9.1600,-8.1900,17.3500,26.0297
1993,1.7000,9.0800,-8.1600,17.2400,29.3050
1994,0.0000,9.2200,-8.6100,17.8300,0.0000
1995,0.8000,7.5200,-8.7800,16.3000,13.0431
1996,0.0000,7.2900,-9.9600,17.2500,0.0000
1997,1.0000,10.1300,-7.7100,17.8400,17.8426
1998,1.7000,10.1300,-8.4100,18.5400,31.5187
1999,0.0000,9.7900,-6.9700,16.7500,0.0000
2000,2.1000,9.7000,-8.9600,18.6600,39.1777
2001,0.2000,9.0600,-7.1900,16.2500,3.2506
2002,0.5000,9.4200,-7.0600,16.4800,8.2387
2003,2.5000,9.2300,-9.5100,18.7300,46.8319
2004,0.0000,10.4800,-8.6700,19.1500,0.0000
2005,1.6000,9.4200,-9.6700,19.1000,30.5522
2006,3.7000,9.5600,-10.4500,20.0100,74.0323
2007,4.7000,9.4500,-7.0900,16.5300,77.7069
2008,2.6000,10.8100,-11.9200,22.7300,59.1054
2009,2.4000,10.6400,-7.9100,18.5500,44.5151
2010,3.7000,7.5000,-9.3100,16.8100,62.1848
2011,0.6000,8.0200,-9.7500,17.7700,10.6624
2012,0.1000,9.8700,-10.8500,20.7200,2.0723
2013,0.2000,11.3200,-8.5100,19.8300,3.9664
2014,2.0300,10.5000,-7.3800,17.8900,36.3694
2015,1.5000,9.6600,-8.1000,17.7500,26.6265
2016,2.8000,10.3100,-9.6800,19.9900,55.9781
2017,1.8000,9.6200,-6.4900,16.1100,29.0001
2018,1.7700,9.8600,-8.6200,18.4900,32.6615
2019,2.0300,9.8600,-8.0000,17.8600,36.3144
