year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,3.2000,9.7000,-6.2400,15.9400,51.0133
1981,7.2000,11.2800,-5.4800,16.7600,120.6990
1982,11.6000,11.0900,-4.3300,15.4200,178.8992
1983,0.3000,9.7700,-5.2900,15.0700,4.5202
1984,3.2000,9.2300,-6.0800,15.3200,49.0115
1985,24.9000,9.5800,-6.5600,16.1500,402.0604
1986,3.2000,10.0400,-5.8200,15.8600,50.7491
1987,21.5000,10.1900,-3.6600,13.8400,297.6374
1988,4.3000,9.0000,-5.0700,14.0700,60.5120
1989,21.1000,10.0600,-4.6100,14.6800,309.6476
1990,48.3000,9.5200,-4.4400,13.9600,674.3018
1991,11.1000,8.9600,-3.9700,12.9200,143.4477
1992,11.2000,10.2700,-4.7300,15.0000,168.0527
1993,6.4000,10.0300,-4.5100,14.5400,93.0795
1994,5.7000,9.9900,-4.5100,14.5000,82.6576
1995,13.8000,9.9800,-4.1300,14.1100,194.7100
1996,7.7000,8.7500,-5.3700,14.1200,108.7178
1997,13.6000,10.8600,-4.0600,14.9200,202.9537
1998,11.8000,11.0900,-4.4900,15.5800,183.8987
1999,0.0000,11.4500,-2.9100,14.3600,0.0000
2000,15.7000,11.7400,-5.3300,17.0700,268.0151
2001,20.0000,11.1400,-3.6200,14.7600,295.1377
2002,5.2000,11.0200,-2.9400,13.9600,72.6125
2003,36.8000,10.0700,-4.3500,14.4200,530.7627
2004,4.8000,11.3500,-3.7800,15.1300,72.6460
2005,17.4000,10.9100,-5.2100,16.1100,280.3506
2006,20.4000,11.2300,-4.8000,16.0300,327.0430
2007,14.4000,10.6300,-3.3200,13.9500,200.8230
2008,26.5000,10.6300,-5.6400,16.2700,431.1843
2009,18.9000,10.7800,-4.3000,15.0800,285.0823
2010,18.9000,8.7300,-4.9900,13.7300,259.4208
2011,13.4000,9.2100,-6.0500,15.2700,204.5552
2012,9.3000,10.5800,-5.9800,16.5600,154.0036
2013,17.9000,11.2200,-4.8700,16.1000,288.1537
2014,19.0000,11.1800,-4.2700,15.4500,293.4738
2015,15.4000,10.6000,-4.5500,15.1500,233.2416
2016,7.6000,10.7400,-4.4600,15.2100,115.5667
2017,23.6000,10.5300,-2.5200,13.0500,307.9623
2018,6.4000,12.3500,-4.9500,17.3000,110.7270
2019,11.8000,11.2300,-4.7900,16.0200,189.0531
