year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,3.9000,8.5100,-7.4700,15.9700,62.2926
1981,1.8000,9.4000,-6.8000,16.1900,29.1461
1982,2.8000,8.6300,-6.5900,15.2100,42.6019
1983,2.6000,7.6000,-8.0600,15.6500,40.6988
1984,0.7000,8.4700,-8.0300,16.4900,11.5441
1985,1.2000,8.7100,-7.5300,16.2400,19.4877
1986,0.2000,8.5100,-7.0400,15.5500,3.1094
1987,3.0000,8.7800,-5.6500,14.4300,43.2814
1988,2.0000,8.0400,-6.6900,14.7300,29.4549
1989,7.4000,8.5200,-6.7600,15.2800,113.0611
1990,7.5000,8.7800,-6.0600,14.8500,111.3446
1991,4.4000,8.6800,-6.0500,14.7300,64.8191
1992,3.4000,9.1500,-7.8200,16.9700,57.6897
1993,8.3000,9.1000,-6.7600,15.8600,131.6649
1994,1.8000,9.3200,-6.6200,15.9400,28.6930
1995,6.1000,8.3800,-6.8200,15.1900,92.6892
1996,2.1000,7.7100,-7.0800,14.7900,31.0637
1997,1.0000,10.0900,-6.6400,16.7300,16.7335
1998,2.4000,10.2400,-6.4700,16.7200,40.1230
1999,2.5000,9.7300,-5.2800,15.0100,37.5234
2000,1.4000,10.0600,-6.9300,16.9800,23.7761
2001,3.6000,8.7800,-4.9700,13.7500,49.5094
2002,4.1000,9.4000,-5.3000,14.7100,60.2927
2003,0.4000,9.4700,-5.6600,15.1300,6.0523
2004,2.6000,9.8900,-5.7600,15.6500,40.6917
2005,3.9000,9.8100,-5.8800,15.6900,61.2071
2006,11.6000,9.7200,-6.3500,16.0700,186.4081
2007,4.1000,10.0800,-5.7300,15.8100,64.8319
2008,10.2000,10.6400,-8.3000,18.9400,193.1570
2009,4.5000,10.3100,-5.1000,15.4100,69.3290
2010,1.4000,8.8600,-5.7300,14.6000,20.4349
2011,2.6000,8.7700,-7.4300,16.2000,42.1103
2012,1.6000,10.0300,-7.6600,17.6900,28.2967
2013,4.0000,11.4700,-6.3100,17.7800,71.1230
2014,8.6000,9.9400,-6.6200,16.5600,142.3896
2015,4.9000,10.0600,-5.4200,15.4800,75.8559
2016,4.8000,10.2200,-6.8900,17.1000,82.0950
2017,6.5000,9.4400,-4.8000,14.2500,92.6041
2018,2.0000,11.1000,-7.2200,18.3100,36.6290
2019,6.1000,10.3700,-6.5100,16.8800,102.9854
