year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,4.7000,2.4200,-15.5300,17.9500,84.3575
1981,8.1000,4.7300,-15.7700,20.4900,166.0087
1982,2.4000,4.7100,-13.3800,18.1000,43.4339
1983,10.7000,4.3100,-14.9400,19.2500,205.9608
1984,2.0000,3.0300,-15.0600,18.0900,36.1839
1985,9.7000,2.1400,-15.5000,17.6400,171.0679
1986,4.9000,4.4200,-15.3900,19.8100,97.0613
1987,4.2000,4.1500,-12.2300,16.3900,68.8190
1988,4.2000,1.9300,-13.3100,15.2400,64.0278
1989,3.8000,5.0600,-11.7000,16.7600,63.6744
1990,5.0000,4.3400,-12.1000,16.4300,82.1734
1991,4.9000,2.9100,-12.5100,15.4200,75.5676
1992,5.3000,4.3400,-12.3900,16.7400,88.7113
1993,4.2000,3.9400,-12.6200,16.5600,69.5486
1994,3.7000,4.8200,-12.2200,17.0400,63.0587
1995,4.4000,2.8100,-12.6400,15.4600,68.0033
1996,1.3000,3.3000,-13.7600,17.0700,22.1857
1997,0.5000,5.1200,-11.3400,16.4500,8.2265
1998,7.4000,6.1800,-11.3800,17.5600,129.9721
1999,1.8000,5.2200,-11.0900,16.3100,29.3552
2000,5.7000,4.4600,-14.4600,18.9300,107.8763
2001,4.9000,4.9200,-12.7200,17.6400,86.4554
2002,3.5000,5.4000,-10.7000,16.0900,56.3270
2003,12.2000,4.4300,-13.1900,17.6100,214.9018
2004,1.3000,5.1000,-11.7500,16.8400,21.8972
2005,7.8000,4.1000,-14.1600,18.2600,142.4367
2006,1.5000,4.3400,-13.5700,17.9100,26.8686
2007,4.3000,4.6400,-10.9900,15.6400,67.2477
2008,2.7000,5.2900,-13.6400,18.9300,51.1222
2009,3.2000,5.7500,-12.3300,18.0800,57.8664
2010,5.7000,1.8300,-14.3700,16.2000,92.3674
2011,5.6000,3.2600,-14.2700,17.5300,98.1853
2012,0.9000,5.3000,-14.7000,19.9900,17.9941
2013,2.6000,5.0600,-14.4800,19.5300,50.7864
2014,2.6000,6.7800,-10.8300,17.6100,45.7785
2015,3.1000,5.2400,-11.3200,16.5600,51.3296
2016,20.3000,6.0300,-13.8200,19.8400,402.8483
2017,19.1000,6.3600,-10.8500,17.2000,328.5389
2018,8.0000,7.7700,-13.9900,21.7500,174.0149
2019,11.2000,5.7200,-13.5400,19.2600,215.6576
