year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,9.3000,9.3400,-0.9300,10.2700,95.5238
1981,13.8000,11.8000,-0.6900,12.4900,172.3777
1982,11.4000,11.3200,0.6300,10.6900,121.8365
1983,20.8000,10.7700,0.9600,9.8100,204.0601
1984,4.5000,9.8400,-0.1400,9.9900,44.9336
1985,9.2000,9.9600,-0.4300,10.3900,95.5853
1986,19.6000,10.8900,-0.4800,11.3800,222.9647
1987,51.6000,9.2600,0.9000,8.3600,431.3074
1988,3.7000,10.2600,1.1300,9.1300,33.7773
1989,9.0000,11.9700,1.6600,10.3100,92.7665
1990,10.1000,11.1000,1.0700,10.0300,101.2588
1991,6.5000,10.1000,1.6400,8.4600,54.9688
1992,31.0000,11.2000,1.6500,9.5500,296.1337
1993,10.7000,10.9600,1.6000,9.3600,100.1492
1994,8.9000,11.4300,1.4400,10.0000,88.9834
1995,2.4000,10.9400,1.8300,9.1100,21.8592
1996,14.0000,10.5000,0.7200,9.7900,136.9993
1997,2.0000,12.0500,1.5200,10.5300,21.0535
1998,27.0000,11.2100,2.0200,9.2000,248.3615
1999,6.0000,11.9200,3.3200,8.6100,51.6371
2000,18.9000,11.8100,0.9400,10.8700,205.4673
2001,40.5000,11.7400,1.9300,9.8100,397.2228
2002,10.4000,12.3600,2.7900,9.5700,99.4921
2003,13.7000,11.0900,1.0300,10.0500,137.7197
2004,4.7000,11.8600,2.1500,9.7000,45.6129
2005,9.1000,11.2100,0.7800,10.4300,94.9003
2006,17.5000,11.4900,0.7400,10.7500,188.1098
2007,12.5000,12.6200,2.8500,9.7600,122.0368
2008,18.0000,11.5300,1.0100,10.5200,189.4481
2009,9.7000,11.9900,2.0600,9.9300,96.3130
2010,8.7000,9.8500,0.4200,9.4300,82.0790
2011,2.9000,11.6400,0.5500,11.0900,32.1582
2012,5.3000,11.3400,0.6000,10.7400,56.9001
2013,33.8000,10.3400,-0.1400,10.4800,354.3032
2014,11.7000,13.0300,2.2500,10.7800,126.1192
2015,1.1000,11.9800,2.2000,9.7800,10.7584
2016,0.8000,12.6500,1.8400,10.8100,8.6458
2017,31.8000,13.1300,2.8100,10.3300,328.3634
2018,4.1000,11.8400,1.2700,10.5700,43.3513
2019,21.1000,12.9900,1.7500,11.2400,237.2058
