year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,0.0000,12.2600,-7.0200,19.2800,0.0000
1981,3.1000,14.2900,-6.7500,21.0400,65.2176
1982,0.0000,13.0700,-6.3300,19.4000,0.0000
1983,3.0000,12.7200,-7.0000,19.7200,59.1654
1984,0.7000,12.5300,-8.1900,20.7200,14.5044
1985,9.5000,12.3800,-8.8500,21.2200,201.6263
1986,0.0000,12.9100,-6.2800,19.1900,0.0000
1987,7.7000,13.2400,-7.4300,20.6600,159.1181
1988,10.8000,11.5700,-8.2700,19.8300,214.2120
1989,0.1000,13.2800,-6.1200,19.4000,1.9400
1990,1.0000,12.6400,-4.7100,17.3500,17.3546
1991,1.6000,12.5600,-7.2700,19.8300,31.7277
1992,2.6000,13.0400,-6.7100,19.7500,51.3587
1993,3.5000,12.7400,-5.8300,18.5700,64.9880
1994,1.2000,12.2700,-6.9100,19.1900,23.0234
1995,4.8000,12.2000,-6.2100,18.4100,88.3782
1996,5.6000,12.3200,-9.3900,21.7100,121.5865
1997,0.0000,16.0800,-6.6800,22.7600,0.0000
1998,6.7000,12.8100,-7.6800,20.4900,137.2890
1999,1.5000,12.8100,-5.1900,17.9900,26.9897
2000,7.1000,14.1200,-7.1800,21.3000,151.2364
2001,8.2000,13.3400,-6.3300,19.6800,161.3497
2002,1.3000,13.2000,-6.8400,20.0400,26.0549
2003,21.3000,12.2800,-10.8200,23.0900,491.8525
2004,6.5000,14.5200,-7.8700,22.3800,145.4846
2005,1.4000,14.7400,-6.9900,21.7300,30.4207
2006,9.2000,13.2700,-9.6700,22.9400,211.0544
2007,1.0000,14.1600,-5.3500,19.5100,19.5142
2008,4.3000,14.9600,-8.1900,23.1500,99.5445
2009,5.7000,14.6500,-6.5200,21.1700,120.6748
2010,3.1000,11.4800,-6.1300,17.6000,54.5754
2011,8.4000,13.4700,-9.4500,22.9200,192.5526
2012,2.8000,14.2500,-7.9900,22.2400,62.2815
2013,13.3000,15.3800,-9.0500,24.4300,324.9251
2014,0.0000,13.3600,-7.0000,20.3600,0.0000
2015,1.2000,14.5300,-6.3900,20.9100,25.0966
2016,2.7000,14.8200,-6.6400,21.4600,57.9543
2017,7.2000,15.2700,-4.8700,20.1400,144.9816
2018,0.1000,15.4600,-7.7600,23.2200,2.3220
2019,3.0000,14.6900,-9.0700,23.7600,71.2840
