year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,4.9000,3.7200,-12.4200,16.1400,79.0761
1981,9.4000,6.2300,-11.5300,17.7500,166.8965
1982,3.1000,5.4100,-9.7600,15.1700,47.0266
1983,2.6000,5.0200,-9.7600,14.7900,38.4440
1984,7.5000,3.7200,-13.3200,17.0400,127.7788
1985,5.8000,2.8200,-13.8700,16.6900,96.8063
1986,2.6000,4.2600,-10.6500,14.9100,38.7540
1987,17.6000,3.7600,-9.1100,12.8700,226.5065
1988,17.6000,3.0300,-12.8800,15.9100,280.0460
1989,12.1000,4.9200,-10.4100,15.3400,185.5535
1990,5.5000,5.4600,-9.3500,14.8100,81.4533
1991,17.4000,4.9000,-10.4400,15.3400,266.8399
1992,3.3000,4.7900,-8.9800,13.7800,45.4640
1993,15.0000,3.7400,-9.6200,13.3600,200.3540
1994,11.4000,4.4100,-12.0900,16.4900,188.0223
1995,3.4000,5.2100,-9.5700,14.7800,50.2585
1996,1.8000,3.9800,-11.5500,15.5300,27.9479
1997,18.4000,9.6000,-10.0000,19.6000,360.6200
1998,5.1000,4.0500,-10.0100,14.0700,71.7396
1999,3.3000,3.9100,-9.0300,12.9500,42.7195
2000,12.5000,6.7400,-10.6000,17.3400,216.7660
2001,21.0000,6.4400,-10.8900,17.3300,363.9346
2002,21.1000,5.1000,-10.7300,15.8300,333.9901
2003,17.6000,3.8700,-10.2900,14.1600,249.2861
2004,10.3000,6.4400,-10.6000,17.0400,175.4690
2005,16.0000,6.1000,-13.8900,19.9900,319.8926
2006,9.3000,5.7800,-11.2000,16.9800,157.9587
2007,11.9000,5.9900,-8.6100,14.6000,173.7690
2008,5.5000,7.9000,-12.1000,20.0000,109.9938
2009,7.1000,6.6000,-10.4500,17.0500,121.0701
2010,20.0000,2.6800,-12.9800,15.6600,313.2667
2011,31.0000,5.4800,-13.4800,18.9600,587.6372
2012,6.2000,6.6300,-12.6300,19.2600,119.4261
2013,13.1000,7.4200,-11.9600,19.3800,253.9005
2014,18.3000,5.8900,-11.2700,17.1600,314.0510
2015,5.1000,5.7500,-9.7400,15.4900,79.0047
2016,23.6000,6.2500,-11.1600,17.4100,410.8852
2017,19.0000,6.3400,-9.9000,16.2400,308.6467
2018,2.6000,6.3600,-12.1000,18.4700,48.0108
2019,11.4000,6.2600,-14.3400,20.5900,234.7753
