year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,6.7000,9.6200,-8.0100,17.6300,118.0890
1981,5.4000,10.8400,-7.5100,18.3500,99.0972
1982,16.6000,11.2900,-6.7200,18.0100,299.0053
1983,3.6000,10.1200,-7.6800,17.8000,64.0863
1984,6.6000,9.8500,-8.8600,18.7100,123.4602
1985,9.3000,10.0400,-7.8800,17.9200,166.6275
1986,9.7000,10.2200,-8.1700,18.3800,178.3040
1987,16.2000,10.8200,-5.2500,16.0700,260.2561
1988,4.3000,9.1800,-6.5300,15.7000,67.5159
1989,13.3000,10.7000,-5.6200,16.3200,217.0126
1990,21.3000,10.0800,-4.2300,14.3000,304.6960
1991,14.0000,10.4100,-5.1400,15.5500,217.6973
1992,17.2000,11.1500,-6.3900,17.5400,301.6523
1993,18.1000,10.4700,-6.2300,16.6900,302.1423
1994,11.8000,11.3000,-6.1600,17.4700,206.1058
1995,13.9000,10.0600,-5.7900,15.8600,220.3889
1996,1.7000,9.1500,-6.9900,16.1400,27.4344
1997,11.5000,11.9000,-5.0600,16.9600,195.0153
1998,9.0000,12.0300,-4.9100,16.9400,152.4435
1999,0.7000,12.2300,-4.4500,16.6900,11.6802
2000,18.3000,11.6900,-6.6100,18.2900,334.7720
2001,17.5000,11.3900,-3.7000,15.0900,264.0589
2002,11.1000,11.6900,-3.8900,15.5800,172.9769
2003,36.7000,11.1900,-6.1000,17.2900,634.6290
2004,8.6000,12.1100,-5.2000,17.3100,148.8733
2005,31.0000,11.1600,-6.8200,17.9800,557.2370
2006,9.6000,11.7900,-6.8100,18.6000,178.6038
2007,8.8000,11.5600,-3.7800,15.3400,135.0290
2008,23.1000,11.9200,-6.8700,18.7900,434.0468
2009,7.9000,12.0200,-4.8100,16.8300,132.9190
2010,17.8000,9.3400,-5.2200,14.5600,259.1899
2011,12.1000,9.7900,-6.7500,16.5300,200.0703
2012,10.8000,12.0100,-6.6500,18.6500,201.4605
2013,6.8000,12.7300,-4.7700,17.4900,118.9581
2014,9.2000,12.4200,-4.0700,16.4900,151.7449
2015,14.8000,11.8000,-4.8300,16.6200,246.0100
2016,13.2000,12.1900,-5.6700,17.8600,235.7307
2017,15.0000,11.7800,-2.5100,14.2900,214.3572
2018,6.4000,13.8900,-5.7800,19.6700,125.8563
2019,5.9000,11.9000,-5.5200,17.4200,102.7971
