year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,1.9000,10.8200,-5.3500,16.1700,30.7315
1981,2.7000,11.9600,-3.8400,15.8000,42.6476
1982,4.7000,11.6300,-3.5200,15.1500,71.2279
1983,0.4000,10.4700,-4.6400,15.1100,6.0430
1984,1.4000,10.8800,-5.0600,15.9400,22.3187
1985,19.0000,10.9400,-5.2100,16.1500,306.8968
1986,3.3000,10.6100,-4.8000,15.4100,50.8415
1987,11.9000,11.7200,-2.2800,14.0000,166.6210
1988,5.0000,10.2600,-3.8500,14.1100,70.5297
1989,28.1000,11.0900,-3.8300,14.9200,419.2262
1990,25.1000,11.0500,-2.3800,13.4400,337.2585
1991,6.6000,11.2700,-2.6200,13.8900,91.6711
1992,8.7000,11.6700,-3.9500,15.6200,135.9045
1993,9.4000,11.4900,-3.2200,14.7200,138.3587
1994,8.3000,11.8500,-3.5100,15.3600,127.4784
1995,9.3000,11.7400,-2.7000,14.4300,134.2433
1996,10.7000,10.3000,-4.6500,14.9500,159.9586
1997,6.8000,13.2600,-2.4600,15.7200,106.8942
1998,7.7000,12.7100,-2.7200,15.4300,118.8263
1999,0.0000,12.9700,-1.3800,14.3500,0.0000
2000,8.9000,13.4900,-3.6800,17.1700,152.7876
2001,14.4000,12.3600,-0.9200,13.2800,191.2769
2002,6.7000,12.4800,-1.0900,13.5700,90.9363
2003,20.5000,12.1200,-2.7300,14.8500,304.4394
2004,1.4000,13.7200,-2.1900,15.9100,22.2751
2005,6.7000,13.0100,-3.1900,16.1900,108.4871
2006,19.8000,13.1700,-3.2500,16.4200,325.1944
2007,2.8000,12.9000,-1.3700,14.2700,39.9559
2008,19.6000,13.2200,-4.3600,17.5800,344.4829
2009,3.5000,13.0800,-1.5100,14.5900,51.0624
2010,9.2000,11.2400,-1.9500,13.1900,121.3698
2011,11.8000,11.4500,-3.9100,15.3600,181.2226
2012,2.4000,12.4300,-3.2000,15.6200,37.4973
2013,10.8000,13.0000,-2.6500,15.6500,168.9955
2014,27.5000,11.6700,-2.9700,14.6400,402.6784
2015,17.8000,11.7100,-3.0000,14.7100,261.8522
2016,17.8500,11.7800,-3.7800,15.5600,277.7669
2017,27.1000,10.8400,-1.1900,12.0300,326.0048
2018,15.5800,11.4500,-2.7900,14.2400,221.9025
2019,21.4200,11.4500,-2.4600,13.9000,297.7811
