year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,12.7000,7.1400,-10.5300,17.6700,224.3630
1981,2.0000,9.0800,-10.2200,19.3000,38.6010
1982,4.6000,9.2600,-10.1100,19.3700,89.0810
1983,3.5000,8.6900,-10.6500,19.3300,67.6639
1984,9.5000,7.8500,-10.9900,18.8400,179.0119
1985,12.7000,7.3200,-10.6800,18.0100,228.6779
1986,8.2000,8.5200,-10.5600,19.0800,156.4608
1987,9.8000,8.8800,-8.8000,17.6800,173.2789
1988,3.6000,7.0300,-9.6900,16.7200,60.1781
1989,8.7000,9.2400,-7.6100,16.8500,146.6356
1990,12.6000,8.7300,-7.2800,16.0100,201.7735
1991,6.6000,7.7800,-7.9300,15.7100,103.6669
1992,6.0000,9.0600,-8.5600,17.6200,105.7147
1993,15.0000,8.9600,-9.2200,18.1800,272.7145
1994,5.9000,9.8500,-8.5100,18.3600,108.3115
1995,10.4000,7.7100,-8.8800,16.5900,172.5450
1996,5.2000,7.7000,-10.0400,17.7400,92.2516
1997,5.1000,9.8900,-7.9700,17.8700,91.1263
1998,15.7000,10.3100,-7.7500,18.0600,283.5374
1999,0.0000,10.0700,-6.8300,16.9000,0.0000
2000,11.4000,9.6800,-10.2200,19.8900,226.8002
2001,8.4000,9.7800,-7.4500,17.2300,144.7444
2002,7.2000,9.5800,-6.3200,15.9000,114.5068
2003,25.3000,9.0400,-9.2700,18.3100,463.3609
2004,6.2000,9.9600,-7.6300,17.5900,109.0546
2005,29.0000,9.3900,-9.0300,18.4200,534.2486
2006,10.0000,9.9700,-9.1200,19.0900,190.8853
2007,20.9000,9.9300,-6.4400,16.3700,342.1189
2008,16.6000,10.4100,-9.2000,19.6100,325.5408
2009,0.0000,10.1700,-7.4600,17.6200,0.0000
2010,4.8000,7.0900,-8.8600,15.9500,76.5660
2011,18.7000,8.2100,-8.9600,17.1700,321.0736
2012,1.8000,10.2000,-8.9200,19.1200,34.4216
2013,12.1000,9.4600,-9.0500,18.5100,223.9684
2014,7.4000,10.3900,-7.3200,17.7100,131.0469
2015,11.3000,8.9100,-8.0900,17.0000,192.1478
2016,4.3000,9.5600,-9.9300,19.5000,83.8328
2017,17.2000,9.5200,-6.9000,16.4200,282.3779
2018,0.9000,11.3300,-9.3100,20.6400,18.5774
2019,6.5000,9.4700,-9.8500,19.3200,125.6059
