year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,1.5000,3.9600,-18.5700,22.5300,33.8012
1981,3.5000,6.2500,-16.1400,22.3900,78.3537
1982,3.8000,5.8700,-13.9100,19.7700,75.1374
1983,6.1000,5.9800,-15.3100,21.2900,129.8920
1984,6.8000,4.8100,-17.3800,22.1800,150.8473
1985,8.1000,6.3900,-18.0400,24.4400,197.9472
1986,13.0000,5.6700,-17.7100,23.3700,303.8634
1987,8.9000,3.9100,-15.5900,19.4900,173.4892
1988,6.8000,4.9700,-16.4500,21.4200,145.6493
1989,6.8000,6.4500,-13.4100,19.8600,135.0705
1990,18.6000,7.7000,-16.6300,24.3300,452.6202
1991,4.2000,5.7700,-13.4900,19.2600,80.8997
1992,12.0000,6.7700,-15.5600,22.3200,267.8551
1993,11.4000,6.7400,-14.8000,21.5300,245.4836
1994,7.9000,5.7900,-16.5000,22.2900,176.1187
1995,7.3000,4.9100,-13.2400,18.1600,132.5417
1996,13.0300,6.9100,-13.9700,20.8800,272.1227
1997,6.5000,7.0900,-14.5800,21.6700,140.8420
1998,2.3000,9.0200,-13.7700,22.7900,52.4158
1999,6.1000,4.4700,-13.3500,17.8200,108.6932
2000,17.4000,6.8300,-15.7300,22.5600,392.5465
2001,12.6000,6.2500,-20.0400,26.2900,331.2957
2002,9.1000,8.1900,-13.4300,21.6200,196.7240
2003,3.3000,8.2900,-16.1800,24.4700,80.7481
2004,10.0000,5.8100,-14.0700,19.8800,198.8122
2005,12.2000,5.4200,-17.3000,22.7300,277.2459
2006,10.9000,5.5500,-18.1400,23.6900,258.2084
2007,9.8000,5.6200,-11.7200,17.3400,169.9495
2008,7.0000,8.4600,-14.2400,22.7000,158.8803
2009,15.6000,7.3100,-16.5600,23.8600,372.2314
2010,18.3000,3.7800,-18.6100,22.3900,409.7246
2011,19.1000,5.8900,-18.1800,24.0700,459.6779
2012,1.5000,6.4600,-16.8600,23.3200,34.9804
2013,23.5000,4.1100,-20.9300,25.0400,588.4332
2014,7.6000,7.8300,-14.3600,22.1900,168.6805
2015,19.9000,6.1900,-13.6700,19.8500,395.0866
2016,15.4000,7.3300,-15.9600,23.2900,358.6633
2017,4.1000,8.2600,-14.2700,22.5300,92.3856
2018,8.7000,7.4100,-17.7400,25.1500,218.7840
2019,0.8000,8.0600,-12.0700,20.1400,16.1100
