year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,19.0000,7.4600,-1.5900,9.0500,171.8729
1981,38.0000,9.2600,-1.1900,10.4600,397.3010
1982,10.5000,8.7400,0.7500,7.9900,83.9318
1983,24.3000,8.8900,0.9700,7.9200,192.4355
1984,12.5000,7.8300,-0.2200,8.0500,100.6140
1985,30.2000,7.6600,-0.4000,8.0600,243.3077
1986,31.9000,8.9200,-1.0300,9.9500,317.4235
1987,26.8000,6.7700,0.5900,6.1800,165.5845
1988,5.0000,7.9300,0.9500,6.9800,34.9160
1989,14.2000,9.9300,1.8900,8.0400,114.1423
1990,15.3000,8.4400,0.9300,7.5100,114.9740
1991,20.2000,8.2600,1.2900,6.9700,140.8330
1992,3.5000,9.1000,1.8600,7.2400,25.3308
1993,21.0000,9.1700,1.6100,7.5600,158.8199
1994,7.2000,8.9200,1.0400,7.8800,56.7489
1995,8.4000,8.3200,1.8200,6.5000,54.6154
1996,7.1000,8.3100,0.5700,7.7400,54.9576
1997,20.5000,9.6500,0.9800,8.6800,177.8707
1998,41.0000,8.8200,1.7100,7.1100,291.4912
1999,4.3000,9.0200,2.7700,6.2400,26.8448
2000,25.6000,8.9200,0.4400,8.4800,217.1997
2001,50.8000,9.1400,1.2500,7.8900,400.9911
2002,5.0000,10.3400,2.3000,8.0400,40.1960
2003,17.3000,8.7700,0.8300,7.9300,137.2024
2004,7.3000,8.8700,1.5700,7.3000,53.2843
2005,24.5000,8.0600,0.5300,7.5300,184.5607
2006,52.9000,8.1000,0.1600,7.9300,419.6197
2007,3.7000,9.7000,2.7800,6.9200,25.6084
2008,5.6000,8.9700,1.1700,7.8000,43.6780
2009,18.8000,9.5500,1.3700,8.1800,153.8244
2010,33.5000,6.9600,-0.0700,7.0400,235.6822
2011,41.4000,8.3300,-0.3800,8.7100,360.4310
2012,8.1000,8.8300,0.0300,8.8000,71.3130
2013,52.9000,7.8800,-0.6200,8.5000,449.6743
2014,8.6000,10.3200,1.8400,8.4800,72.9527
2015,19.3000,9.4000,1.3700,8.0300,155.0214
2016,30.6000,9.9700,1.4000,8.5600,262.0280
2017,34.2000,10.5400,2.2700,8.2700,282.9901
2018,40.3000,8.7400,0.3700,8.3700,337.4074
2019,40.9000,10.3600,1.6600,8.6900,355.5949
