year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,17.2000,-3.6300,-27.1100,23.4900,403.9432
1981,14.5000,-0.9100,-25.2000,24.2900,352.1612
1982,5.1000,-2.1700,-26.7200,24.5500,125.2243
1983,3.0000,-0.2100,-19.6700,19.4600,58.3939
1984,14.0000,-3.8800,-29.5800,25.7000,359.8428
1985,25.7000,-3.1600,-25.8500,22.6900,583.0244
1986,7.3000,-2.3500,-25.3200,22.9600,167.6330
1987,8.1000,-2.3000,-23.6500,21.3500,172.9262
1988,16.8000,-4.9800,-24.6600,19.6900,330.7710
1989,3.0000,-2.0100,-22.6600,20.6500,61.9538
1990,10.2000,-1.9900,-20.9700,18.9800,193.5721
1991,9.2000,-1.8400,-22.7300,20.8900,192.1856
1992,4.6000,-1.3500,-21.7400,20.3900,93.8070
1993,7.6000,-2.0200,-24.0700,22.0500,167.5580
1994,8.2000,-1.3000,-24.1000,22.8100,187.0052
1995,8.0000,-3.0900,-26.7500,23.6700,189.3486
1996,8.1000,-3.1600,-26.2400,23.0700,186.8932
1997,35.3000,-0.6400,-27.8000,27.1600,958.6994
1998,8.8000,-0.4000,-19.2800,18.8800,166.1538
1999,9.4000,-0.5800,-19.3200,18.7500,176.2037
2000,17.8000,-2.0700,-24.4500,22.3800,398.3235
2001,10.7000,-0.7500,-23.9600,23.2100,248.3821
2002,17.6000,-1.0100,-23.3600,22.3500,393.4034
2003,3.5000,-1.4400,-16.7900,15.3500,53.7357
2004,12.0000,0.0100,-22.7600,22.7700,273.2693
2005,19.4000,-0.3400,-22.7900,22.4500,435.4405
2006,16.6000,-2.2300,-25.4600,23.2300,385.5915
2007,5.7000,1.4700,-19.6100,21.0800,120.1539
2008,1.4000,1.5300,-20.8000,22.3300,31.2595
2009,11.9000,0.1400,-18.8400,18.9800,225.8255
2010,25.6000,-2.1400,-21.6500,19.5100,499.4498
2011,25.1000,-4.7700,-27.5700,22.8000,572.2921
2012,4.2000,0.3200,-21.4100,21.7200,91.2316
2013,20.8000,0.4100,-25.3200,25.7300,535.2036
2014,6.1000,-1.5100,-24.4300,22.9200,139.8002
2015,9.3000,-1.0700,-23.1600,22.0900,205.4822
2016,16.4000,0.7500,-26.8800,27.6300,453.2075
2017,2.8000,-1.4400,-21.4000,19.9600,55.8814
2018,12.5000,0.0400,-24.0700,24.1100,301.3690
2019,12.0000,-1.7200,-25.1300,23.4100,280.8864
