year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,15.7000,13.9700,3.0500,10.9300,171.5578
1981,26.3000,16.0800,3.7400,12.3400,324.5255
1982,19.0000,15.1100,3.4900,11.6200,220.7979
1983,4.2000,15.2500,3.4400,11.8100,49.6110
1984,17.0000,14.7500,2.6700,12.0800,205.3911
1985,25.3000,14.2100,2.3300,11.8900,300.7247
1986,12.9000,15.7900,2.9800,12.8100,165.2664
1987,33.8000,13.9500,3.9600,9.9900,337.6587
1988,19.1000,14.4500,3.3800,11.0700,211.4396
1989,106.7000,14.5400,3.0800,11.4600,1222.8000
1990,67.5000,14.7700,3.2300,11.5500,779.3658
1991,15.4000,13.4000,4.1600,9.2400,142.2454
1992,24.7000,14.8100,3.9100,10.9100,269.3619
1993,44.2000,14.0500,3.7900,10.2600,453.4877
1994,14.4000,15.8400,3.9100,11.9300,171.7475
1995,17.6000,15.5600,4.2100,11.3500,199.7757
1996,22.0000,14.1200,3.5300,10.5900,233.0497
1997,18.5000,15.7100,4.5400,11.1700,206.6396
1998,16.0000,14.8500,3.9500,10.9000,174.4522
1999,1.7000,15.6600,6.2500,9.4100,16.0002
2000,21.5000,17.5200,3.4700,14.0500,301.9885
2001,44.1000,16.1800,4.3200,11.8600,522.9930
2002,17.2000,15.8000,5.2800,10.5100,180.8115
2003,34.9000,14.7300,3.7200,11.0100,384.1470
2004,4.2000,16.9300,5.0500,11.8800,49.8862
2005,45.0000,15.9200,2.2500,13.6700,615.2098
2006,48.2000,16.6900,3.1100,13.5800,654.5618
2007,17.0000,17.3300,5.2200,12.1100,205.8955
2008,42.0000,17.2300,3.2400,13.9900,587.7085
2009,8.7000,15.8000,4.8900,10.9100,94.9462
2010,24.5000,14.6000,4.0300,10.5700,258.9401
2011,12.9000,16.4600,3.9400,12.5200,161.5064
2012,8.9000,16.2700,2.9900,13.2900,118.2454
2013,26.8000,17.0000,3.3900,13.6100,364.7169
2014,27.5000,17.3000,4.5800,12.7100,349.6180
2015,15.6000,16.4400,5.3500,11.0900,173.0417
2016,7.3000,17.2400,4.6700,12.5800,91.8080
2017,13.5000,16.6800,5.8900,10.7900,145.6118
2018,61.1000,17.1700,4.1000,13.0700,798.6892
2019,27.2000,17.4200,3.2900,14.1400,384.5331
