year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,1.1000,2.1900,-16.5500,18.7400,20.6130
1981,6.4000,5.1700,-19.6400,24.8100,158.7808
1982,2.3000,4.4300,-15.3600,19.7900,45.5282
1983,5.2000,4.6100,-17.9900,22.6000,117.5300
1984,2.7000,3.3500,-16.9400,20.2900,54.7788
1985,10.9000,2.9400,-17.7500,20.6900,225.5713
1986,7.5000,3.5800,-20.9600,24.5500,184.1192
1987,9.7000,2.9800,-17.4100,20.3900,197.7546
1988,3.2000,2.4500,-14.3000,16.7600,53.6245
1989,9.6000,6.0300,-14.5500,20.5700,197.5086
1990,12.5000,5.5900,-15.8400,21.4300,267.8907
1991,7.0000,3.4200,-16.3200,19.7400,138.1922
1992,6.6000,4.5200,-15.5500,20.0700,132.4412
1993,6.1000,4.1300,-16.5700,20.7000,126.2793
1994,6.1000,4.8100,-16.1400,20.9500,127.7667
1995,7.2000,3.4100,-15.5600,18.9700,136.5903
1996,4.3000,4.6200,-15.1300,19.7500,84.9124
1997,9.2000,5.4400,-14.5200,19.9600,183.6540
1998,8.9000,7.2700,-13.1800,20.4500,182.0110
1999,5.7000,4.9500,-14.4000,19.3400,110.2574
2000,15.3000,5.3000,-18.7300,24.0200,367.5538
2001,10.8000,5.4000,-16.7800,22.1800,239.5430
2002,2.3000,6.5100,-12.5100,19.0300,43.7581
2003,4.6000,5.2100,-16.9600,22.1700,101.9708
2004,7.6000,5.1300,-14.8200,19.9500,151.6048
2005,9.5000,4.1300,-17.6600,21.7800,206.9467
2006,7.6000,4.5200,-17.9400,22.4600,170.7089
2007,4.3000,4.6600,-14.7600,19.4200,83.5052
2008,7.5000,5.9800,-16.7200,22.6900,170.2025
2009,4.5000,6.2300,-14.9600,21.1900,95.3767
2010,9.1000,2.3300,-18.3100,20.6300,187.7776
2011,15.8000,3.9800,-17.8000,21.7800,344.2007
2012,8.0000,4.7600,-20.1900,24.9500,199.5904
2013,10.3000,4.5500,-19.1400,23.6900,244.0520
2014,6.2000,6.8200,-13.3500,20.1700,125.0444
2015,19.0000,5.6300,-13.7400,19.3600,367.8923
2016,22.2000,6.1700,-17.7000,23.8800,530.0497
2017,15.3000,6.6200,-13.2500,19.8700,304.0709
2018,16.1000,7.8300,-16.4300,24.2600,390.5218
2019,5.0000,6.3700,-14.8300,21.2000,106.0197
