year,total_precipitation,total_snow,total_rain,avg_temperature
1980,368.2,9.8,358.4000000000001,4.4295081967213115
1981,455.4,39.8,415.6,5.131232876712329
1982,206.8,16.9,189.9,6.235342465753425
1983,490.6,29.8,460.8,5.604657534246575
1984,353.9,25.800000000000004,328.1000000000001,4.869398907103825
1985,427.0,16.4,410.59999999999997,4.643287671232876
1986,462.1,8.4,453.70000000000005,5.225205479452055
1987,520.1,9.599999999999998,510.49999999999994,4.836712328767123
1988,503.7,10.2,493.5,6.158196721311476
1989,320.3,8.6,311.7,6.405205479452055
1990,580.2,27.299999999999997,552.8999999999999,6.545205479452055
1991,415.1,10.100000000000001,405.0,5.822465753424657
1992,425.3,21.999999999999996,403.29999999999995,5.799726775956284
1993,424.0,19.8,404.2,6.095342465753425
1994,431.8,8.700000000000001,423.1,6.47013698630137
1995,296.3,6.4,289.9000000000001,6.656712328767123
1996,262.7,18.1,244.6,6.0153005464480875
1997,341.9,2.3,339.5999999999999,6.664657534246575
1998,545.5,19.599999999999998,525.9,7.0208219178082185
1999,210.5,6.9,203.6,6.2435616438356165
2000,322.6,19.3,303.30000000000007,5.741530054644809
2001,270.6,5.299999999999999,265.3,5.992328767123287
2002,332.5,18.1,314.40000000000003,6.668493150684932
2003,332.7,15.3,317.4,6.793972602739727
2004,208.8,22.6,186.2,7.0
2005,334.3,10.499999999999998,323.8,5.846027397260275
2006,284.7,6.1,278.6,6.3863013698630136
2007,194.4,5.5,188.9,7.676712328767123
2008,397.1,16.8,380.2999999999999,7.0699453551912566
2009,364.7,12.300000000000002,352.4,5.918904109589041
2010,406.5,56.400000000000006,350.1,5.156438356164383
2011,313.6,2.7,310.90000000000003,5.933972602739726
2012,493.5,25.7,467.8,5.2098360655737705
2013,351.5,34.10000000000001,317.4,5.077534246575342
2014,463.9,6.3,457.6,6.828219178082192
2015,510.59999999999997,29.599999999999998,481.0,6.705479452054795
2016,393.0,23.200000000000003,369.79999999999995,6.252459016393443
2017,288.0,7.5,280.5,6.978356164383562
2018,332.0,5.6000000000000005,326.4,6.636712328767124
2019,416.0,31.3,384.69999999999993,7.2075799086757995
