year,total_precipitation,total_snow,total_rain,avg_temperature
1980,491.4,49.400000000000006,442.0,3.4267759562841533
1981,535.8,38.199999999999996,497.5999999999999,3.85013698630137
1982,231.4,38.0,193.39999999999995,5.355890410958905
1983,547.6,22.3,525.3000000000001,4.655616438356164
1984,506.8,27.900000000000002,478.9,3.828688524590164
1985,760.7,40.1,720.6,3.557260273972603
1986,481.3,24.099999999999998,457.2,4.05041095890411
1987,616.3,37.79999999999999,578.4999999999999,3.6123287671232878
1988,730.2,61.4,668.8,4.469945355191257
1989,337.4,26.4,311.00000000000006,5.294794520547945
1990,532.5,47.0,485.5,5.68931506849315
1991,488.2,12.5,475.70000000000005,4.642739726027397
1992,472.5,24.8,447.7,4.634426229508197
1993,416.4,39.4,376.99999999999994,4.663013698630137
1994,860.5,27.900000000000002,832.5999999999999,5.046301369863014
1995,361.9,15.799999999999999,346.1,5.544383561643836
1996,445.1,50.50000000000001,394.6,4.7363387978142075
1997,395.9,18.900000000000002,377.00000000000006,5.471780821917808
1998,665.2,41.3,623.9,5.89013698630137
1999,472.0,40.4,431.6,4.682191780821918
2000,326.09999999999997,44.5,281.6,4.183879781420765
2001,309.4,20.8,288.6,4.451780821917809
2002,722.9,27.300000000000004,695.6,5.363013698630137
2003,605.9,22.5,583.4000000000002,5.66027397260274
2004,427.7,61.39999999999999,366.29999999999995,5.397267759562842
2005,591.3,37.00000000000001,554.3000000000001,4.058630136986301
2006,477.0,22.0,455.0,4.789589041095891
2007,319.5,48.199999999999996,271.3,6.4580821917808215
2008,516.3,35.90000000000001,480.40000000000003,5.977322404371584
2009,423.1,36.3,386.79999999999995,4.7835616438356166
2010,598.4,128.70000000000002,469.7,3.768767123287671
2011,423.0,18.000000000000004,405.00000000000006,4.333972602739726
2012,643.6,70.2,573.4000000000001,3.994262295081967
2013,673.9,77.39999999999999,596.5,4.348219178082192
2014,461.3333333333333,22.200000000000003,439.1333333333333,5.5089497716894975
2015,534.4,59.6,474.79999999999995,5.70027397260274
2016,707.1,51.1,655.9999999999999,5.011202185792349
2017,574.0,28.5,545.4999999999999,5.52
2018,427.0,37.4,389.6,5.438630136986301
2019,763.6,66.19999999999999,697.3999999999999,6.114246575342465
