year,total_precipitation,total_snow,total_rain,avg_temperature
1980,286.3,13.600000000000001,272.7,-1.791256830601093
1981,189.1,43.1,146.00000000000003,-1.2802739726027397
1982,348.4,16.400000000000002,332.0,-0.13123287671232883
1983,322.40000000000003,21.6,299.40000000000003,-0.6008219178082193
1984,434.8,13.000000000000002,421.79999999999995,-2.1084699453551914
1985,333.4,18.1,315.3,-1.6317808219178083
1986,196.6,4.4,192.20000000000002,-0.3863013698630137
1987,271.3,12.100000000000001,259.2,-1.7613698630136985
1988,443.8,17.9,425.9,-0.7382513661202187
1989,426.3,23.700000000000003,402.5999999999999,-0.26301369863013696
1990,408.0,11.899999999999999,396.1000000000001,0.41315068493150686
1991,279.3,9.4,269.9,-0.5506849315068493
1992,203.2,12.599999999999998,190.6,0.23278688524590166
1993,302.0,4.8,297.20000000000005,0.3728767123287672
1994,246.9,14.0,232.89999999999998,0.5120547945205479
1995,289.3,3.7,285.59999999999997,1.0221917808219179
1996,321.7,21.6,300.1000000000001,-0.38169398907103824
1997,236.9,10.0,226.9,0.31945205479452055
1998,586.4,25.900000000000002,560.5,0.647123287671233
1999,243.29999999999998,19.1,224.20000000000002,-0.3041095890410959
2000,189.3,13.2,176.1,-0.4385245901639345
2001,140.4,32.1,108.3,0.39369863013698625
2002,321.5,26.700000000000003,294.8,0.7838356164383562
2003,183.7,23.6,160.09999999999997,0.19534246575342462
2004,142.6,37.1,105.5,0.7767759562841531
2005,194.8,32.6,162.2,0.17972602739726035
2006,185.20000000000002,24.2,160.99999999999994,-0.030136986301369774
2007,235.8,18.8,217.0,1.8093150684931507
2008,346.7,18.3,328.4,1.2273224043715847
2009,235.7,34.800000000000004,200.9,-0.6189041095890412
2010,231.2,27.099999999999998,204.10000000000002,-1.639178082191781
2011,161.5,13.7,147.79999999999998,-0.42904109589041084
2012,232.4,29.0,203.4,-1.590983606557377
2013,454.3,9.7,444.6,-1.401917808219178
2014,348.6,12.600000000000001,336.0,-0.189041095890411
2015,237.7,29.300000000000004,208.4,0.4326027397260274
2016,188.0,44.699999999999996,143.3,-0.5453551912568306
2017,133.3,22.7,110.6,0.14219178082191777
2018,314.2,23.3,290.9,-0.22767123287671232
2019,226.43333333333334,13.699999999999998,212.73333333333332,0.2733333333333334
