year,total_precipitation,total_snow,total_rain,avg_temperature
1980,537.2,64.1,473.1,6.084972677595628
1981,577.8,77.5,500.30000000000007,6.496986301369863
1982,565.6,58.60000000000001,506.99999999999994,7.583013698630137
1983,688.5,19.5,668.9999999999999,7.400547945205479
1984,715.7,48.60000000000001,667.0999999999999,6.305191256830601
1985,759.5,62.400000000000006,697.1000000000001,6.206301369863014
1986,899.1,48.699999999999996,850.4000000000002,6.345479452054795
1987,637.9,68.2,569.7,6.7345205479452055
1988,744.1,35.7,708.4000000000001,7.1207650273224035
1989,475.3,15.599999999999998,459.7,7.955342465753424
1990,533.8,59.3,474.49999999999994,7.968767123287671
1991,820.8,14.700000000000001,806.1,7.0526027397260265
1992,648.5,40.8,607.7,7.141530054644809
1993,596.1,46.099999999999994,550.0,6.922739726027398
1994,1076.4,25.599999999999998,1050.8,8.116438356164384
1995,711.9,12.8,699.1,7.721369863013699
1996,545.2,45.7,499.49999999999994,7.200273224043716
1997,528.1,41.3,486.79999999999995,7.873150684931506
1998,836.7,36.199999999999996,800.5,8.654246575342466
1999,452.5,85.6,366.9,7.739726027397261
2000,497.40000000000003,90.69999999999999,406.69999999999993,6.827595628415301
2001,466.8,21.000000000000004,445.7999999999999,7.173698630136987
2002,468.7,45.900000000000006,422.8,7.88
2003,693.6,51.4,642.1999999999999,7.856438356164383
2004,713.3,64.60000000000001,648.7,8.198087431693988
2005,883.3,37.9,845.4,6.8153424657534245
2006,542.8,36.699999999999996,506.1,7.85945205479452
2007,617.3,57.400000000000006,559.9000000000001,8.835068493150686
2008,784.8,50.400000000000006,734.3999999999999,8.400819672131147
2009,599.4,96.2,503.2,7.203835616438356
2010,1102.6,135.7,966.9,6.683287671232877
2011,507.6,44.900000000000006,462.70000000000005,6.912328767123288
2012,780.1,88.99999999999999,691.1,6.281420765027322
2013,939.8,90.09999999999998,849.7,6.982739726027397
2014,562.8,26.2,536.6000000000001,8.394246575342466
2015,709.8,73.3,636.5000000000001,8.27890410958904
2016,1101.7,55.0,1046.7,8.065027322404372
2017,533.5,25.3,508.2,8.418082191780822
2018,519.6,42.5,477.1,8.095251141552511
2019,856.7666666666667,53.300000000000004,803.4666666666668,8.848675799086758
