year,total_precipitation,total_snow,total_rain,avg_temperature
1980,724.2,126.59999999999998,597.5999999999999,4.693715846994536
1981,740.1999999999999,102.5,637.6999999999999,4.8991780821917805
1982,874.7,53.400000000000006,821.3,6.02054794520548
1983,704.2,56.0,648.2000000000002,5.781643835616439
1984,748.5,85.9,662.6,5.118306010928961
1985,1213.9,69.8,1144.1,4.829315068493151
1986,1174.8,89.5,1085.3000000000002,5.030958904109589
1987,917.6,132.2,785.4000000000001,5.458904109589041
1988,622.6,86.8,535.8,5.756284153005465
1989,758.6,51.2,707.4000000000001,6.591232876712329
1990,897.4,83.7,813.6999999999999,6.720547945205479
1991,931.9,75.39999999999999,856.5,5.794520547945205
1992,830.8,127.79999999999998,703.0,5.851639344262295
1993,801.0,83.29999999999998,717.7,5.675342465753425
1994,808.5,47.2,761.2999999999998,6.732054794520548
1995,1272.1,62.400000000000006,1209.7,6.043561643835616
1996,845.9,59.3,786.6000000000001,5.815027322404372
1997,763.4,92.80000000000001,670.6,6.151232876712328
1998,1099.2,79.2,1019.9999999999999,7.486301369863014
1999,789.1,87.60000000000001,701.5,6.583013698630137
2000,795.6,115.7,679.9000000000001,5.690710382513662
2001,761.9,55.8,706.1,5.817534246575343
2002,778.9,100.1,667.9,6.453698630136986
2003,807.4,73.9,733.5,6.484109589041095
2004,833.4,108.39999999999998,725.0,6.779508196721312
2005,1033.7,51.300000000000004,982.3999999999999,5.545205479452055
2006,1081.0,90.69999999999999,990.2999999999998,6.5720547945205485
2007,842.0,121.6,715.5,6.815890410958905
2008,782.2,40.7,741.5,6.703005464480875
2009,905.2,164.39999999999998,740.8000000000001,6.052876712328768
2010,1389.5,193.2,1196.3,5.668767123287671
2011,674.3,35.2,639.0999999999999,5.929863013698631
2012,958.8,118.39999999999999,840.4,5.4846994535519125
2013,1083.8,142.79999999999998,941.0000000000001,5.911780821917809
2014,600.0,52.50000000000001,547.5,6.910684931506849
2015,741.3000000000001,130.3,611.0000000000001,6.832054794520547
2016,969.1,115.6,853.5,6.627868852459017
2017,721.8,72.4,649.4,6.64054794520548
2018,808.6,68.8,739.8,6.51068493150685
2019,676.7,98.1,578.6,7.150958904109589
