year,total_precipitation,total_snow,total_rain,avg_temperature
1980,327.3,23.5,303.5,7.519398907103825
1981,391.7,24.300000000000004,367.4,8.330136986301369
1982,354.0,16.099999999999998,337.89999999999986,8.890958904109588
1983,424.6,16.2,408.4,8.832602739726028
1984,692.3,8.9,683.4,7.89016393442623
1985,775.6,20.099999999999998,755.5000000000001,7.478630136986301
1986,803.0,17.5,785.5,7.832054794520547
1987,551.3000000000001,33.0,518.3000000000001,7.655342465753424
1988,558.6,19.9,538.7000000000002,8.504918032786886
1989,333.7,5.6000000000000005,328.1,9.103835616438356
1990,661.5,32.9,628.6,8.90082191780822
1991,773.5,10.3,763.2000000000002,8.44986301369863
1992,447.4,28.6,418.8,8.6327868852459
1993,523.3,39.7,483.6,8.55178082191781
1994,1058.6,11.4,1047.1999999999998,9.368493150684932
1995,669.7,18.700000000000003,651.0,8.901643835616438
1996,371.3,28.200000000000003,343.09999999999997,8.320491803278689
1997,504.8,20.1,484.7000000000001,9.07123287671233
1998,803.1,15.200000000000001,787.8999999999999,9.36
1999,267.59999999999997,27.1,240.5,9.057260273972602
2000,338.1,40.900000000000006,297.2,8.253005464480873
2001,475.90000000000003,16.099999999999998,459.80000000000007,8.214520547945206
2002,458.8,11.399999999999999,447.40000000000003,9.126027397260273
2003,637.6,6.9,630.7,9.053424657534247
2004,643.2,61.89999999999999,581.3000000000002,9.29344262295082
2005,514.1,6.899999999999999,507.2,8.351232876712329
2006,349.6,19.4,330.2,8.65945205479452
2007,338.9,50.9,288.0,9.544109589041096
2008,580.9,1.0,579.9,8.949180327868852
2009,493.59999999999997,51.800000000000004,441.79999999999995,8.314520547945206
2010,893.6,77.89999999999999,815.7,7.725479452054795
2011,454.6,12.2,442.40000000000003,8.28027397260274
2012,800.2,62.400000000000006,737.8,7.6546448087431695
2013,875.1,54.80000000000001,820.3,8.40876712328767
2014,356.7,15.9,340.79999999999995,9.604383561643836
2015,334.7,27.099999999999998,307.6,9.453698630136985
2016,733.6,24.5,709.0999999999999,9.05396174863388
2017,521.35,7.8999999999999995,513.4499999999999,9.61890410958904
2018,529.8833333333333,21.266666666666662,508.6166666666667,9.390091324200913
2019,529.8833333333333,21.266666666666662,508.6166666666667,9.390091324200913
