year,total_precipitation,total_snow,total_rain,avg_temperature
1980,696.3,70.89999999999999,625.4,8.525409836065574
1981,781.9,47.800000000000004,734.1,9.278082191780822
1982,626.8,52.1,574.6999999999999,10.15972602739726
1983,649.2,27.200000000000003,622.0,10.082191780821917
1984,719.1,95.2,622.5,9.131147540983607
1985,1039.5,46.300000000000004,993.1999999999999,8.741643835616438
1986,1041.8,45.7,996.1,8.89150684931507
1987,630.4,101.6,521.7999999999998,9.286027397260273
1988,752.1,33.800000000000004,718.3000000000001,9.775136612021857
1989,383.8,16.9,366.9,10.622191780821918
1990,788.0,82.00000000000001,706.0000000000001,10.357260273972603
1991,819.5,44.5,775.0000000000001,9.797808219178082
1992,575.7,81.7,494.00000000000006,10.043715846994536
1993,621.0,79.79999999999998,541.2000000000002,9.993424657534247
1994,929.4,22.5,906.8999999999999,10.721369863013699
1995,935.0,63.4,871.5999999999999,10.228493150684931
1996,811.1,11.799999999999999,799.3000000000001,9.914207650273223
1997,461.2,52.699999999999996,408.5,10.82027397260274
1998,640.6999999999999,44.0,596.7,11.387671232876713
1999,588.6,89.6,499.00000000000006,10.673972602739726
2000,557.1,101.69999999999999,455.4,9.981420765027321
2001,825.0,49.0,776.0,10.056986301369864
2002,549.1,55.2,493.9,10.955068493150685
2003,761.6999999999999,47.199999999999996,714.5,10.936712328767124
2004,618.2,117.29999999999998,500.9,11.353825136612022
2005,760.7,35.300000000000004,725.4000000000001,10.073424657534247
2006,694.9,43.9,651.0,10.766027397260274
2007,659.1,114.39999999999999,544.7,11.361917808219179
2008,661.9,9.999999999999998,651.9000000000002,10.932786885245902
2009,664.4,102.89999999999999,561.4999999999999,10.544383561643835
2010,1100.2,94.60000000000001,1005.6,9.680547945205479
2011,772.9,19.3,753.6,10.355890410958905
2012,997.3,94.5,902.8000000000001,9.67568306010929
2013,727.5,74.9,652.6,10.238356164383562
2014,398.59999999999997,33.9,364.7,11.834794520547945
2015,582.3,77.1,505.2,11.239178082191781
2016,861.0,26.600000000000005,834.4000000000001,10.987431693989071
2017,489.0,22.4,466.60000000000014,11.71178082191781
2018,546.4,48.8,497.59999999999997,11.180821917808219
2019,688.2333333333333,42.1,646.1333333333332,11.858538812785389
