year,total_precipitation,total_snow,total_rain,avg_temperature
1980,773.7,63.900000000000006,709.8,7.818032786885246
1981,856.1999999999999,34.5,821.6999999999999,8.072602739726028
1982,876.1,20.2,855.9000000000001,9.167671232876712
1983,1111.4,45.699999999999996,1065.6999999999998,9.18
1984,1107.9,42.7,1065.2,8.374590163934426
1985,1470.7,49.5,1421.1999999999998,8.14931506849315
1986,795.8,49.7,746.1,8.388767123287671
1987,954.3000000000001,58.00000000000001,896.3000000000001,8.507123287671233
1988,669.8,18.1,651.7,9.01775956284153
1989,686.3,19.9,666.4,9.934794520547944
1990,1105.0,23.8,1081.2,9.628493150684932
1991,781.7,53.99999999999999,727.7000000000002,9.40958904109589
1992,1003.5,89.0,914.4999999999999,9.435792349726777
1993,824.1,72.39999999999999,751.7,8.892602739726028
1994,1012.0,24.4,987.5999999999999,9.846575342465753
1995,1174.9,51.8,1123.1,9.234246575342466
1996,1018.1999999999999,30.200000000000003,988.0,8.889344262295081
1997,658.3,49.00000000000001,609.3,9.566575342465754
1998,1287.5,62.50000000000001,1225.0,10.175616438356164
1999,926.0,23.0,903.0,9.90027397260274
2000,581.2,56.800000000000004,524.4,9.120218579234972
2001,828.6,51.199999999999996,777.4000000000001,9.218356164383561
2002,781.3,48.1,733.2,9.620821917808218
2003,1052.2,24.599999999999998,1027.6000000000001,9.682739726027396
2004,1091.0,75.2,1015.8000000000001,9.692622950819672
2005,1211.4,41.29999999999999,1170.1000000000001,8.739452054794521
2006,1046.4,33.4,1013.0,9.65972602739726
2007,1234.1,69.8,1164.2999999999997,10.206301369863015
2008,821.0,8.6,812.4,9.567486338797814
2009,818.5,110.1,708.4,9.45890410958904
2010,1056.3,68.7,987.6000000000001,8.881917808219178
2011,943.7,25.8,917.9000000000001,9.068493150684931
2012,1347.1,86.6,1260.5,8.401912568306011
2013,1506.5,88.10000000000001,1418.3999999999999,8.868767123287672
2014,867.5,19.400000000000002,848.1,9.860547945205479
2015,918.3000000000001,90.10000000000002,828.2,9.618493150684932
2016,1008.8,65.5,943.3,9.905464480874317
2017,821.6,39.6,781.9999999999999,9.913150684931507
2018,878.3000000000001,28.599999999999998,849.7,9.416164383561645
2019,839.0,68.1,770.9,10.353333333333333
